xmin	xmax	ocha_ID	epidemic_id	thres	duration	imax
2014-06-08	2014-10-12	CO68755	CO68755.3	0.00328049888672334	126	0.00738112249512751
2015-04-19	2016-05-01	CO68755	CO68755.4	0.00328049888672334	378	0.0123018708252125
2019-04-07	2019-12-22	CO68755	CO68755.5	0.00328049888672334	259	0.0205031180420209
2007-08-05	2007-11-18	CO70001	CO70001.1	0.00130905745281936	105	0.00243110669809309
2009-09-06	2009-10-11	CO70001	CO70001.2	0.00130905745281936	35	0.00243110669809309
2010-02-14	2010-03-21	CO70001	CO70001.3	0.00130905745281936	35	0.00205709028300185
2010-06-27	2011-03-13	CO70001	CO70001.4	0.00130905745281936	259	0.00299213132072996
2011-12-04	2012-03-11	CO70001	CO70001.6	0.00130905745281936	98	0.00280512311318434
2012-04-15	2015-02-22	CO70001	CO70001.7	0.00130905745281936	1043	0.0158956976413779
2015-04-19	2016-01-03	CO70001	CO70001.8	0.00130905745281936	259	0.00561024622636867
2018-10-28	2019-12-22	CO70001	CO70001.9	0.00130905745281936	420	0.0138386073583761
2010-01-24	2010-02-28	CO70215	CO70215.2	0.000823846400139471	35	0.00247153920041841
2010-11-28	2011-02-20	CO70215	CO70215.3	0.000823846400139471	84	0.00288346240048815
2011-07-03	2011-08-21	CO70215	CO70215.4	0.000823846400139471	49	0.00288346240048815
2012-12-09	2014-02-09	CO70215	CO70215.5	0.000823846400139471	427	0.00370730880062762
2014-08-24	2015-01-11	CO70215	CO70215.7	0.000823846400139471	140	0.00823846400139471
2019-05-26	2019-12-22	CO70215	CO70215.8	0.000823846400139471	210	0.00988615680167365
2009-11-22	2010-03-14	CO70429	CO70429.1	0.000740801967200217	112	0.00370400983600108
2015-03-08	2015-06-14	CO70429	CO70429.2	0.000740801967200217	98	0.00222240590160065
2018-08-26	2018-11-04	CO70429	CO70429.3	0.000740801967200217	70	0.00518561377040152
2007-07-22	2008-01-13	CO70670	CO70670.1	0.00190094395478114	175	0.00760377581912454
2008-02-24	2008-04-20	CO70670	CO70670.2	0.00190094395478114	56	0.00380188790956227
2008-09-14	2008-11-16	CO70670	CO70670.4	0.00190094395478114	63	0.00443553589448932
2009-06-07	2009-08-16	CO70670	CO70670.5	0.00190094395478114	70	0.00950471977390568
2010-07-11	2010-10-31	CO70670	CO70670.6	0.00190094395478114	112	0.00506918387941636
2012-04-22	2012-08-26	CO70670	CO70670.8	0.00190094395478114	126	0.0069701278341975
2012-12-16	2013-03-03	CO70670	CO70670.9	0.00190094395478114	77	0.00443553589448932
2013-04-14	2013-10-13	CO70670	CO70670.10	0.00190094395478114	182	0.00570283186434341
2013-11-24	2014-04-06	CO70670	CO70670.11	0.00190094395478114	133	0.00633647984927045
2014-06-01	2016-01-17	CO70670	CO70670.12	0.00190094395478114	595	0.00760377581912454
2016-05-15	2016-07-31	CO70670	CO70670.13	0.00190094395478114	77	0.00506918387941636
2018-12-09	2019-04-07	CO70670	CO70670.14	0.00190094395478114	119	0.00760377581912454
2019-05-19	2019-12-22	CO70670	CO70670.15	0.00190094395478114	217	0.00887107178897864
2007-01-21	2007-03-25	CO70708	CO70708.1	0.000924414250133344	63	0.0032354498754667
2007-04-22	2007-08-05	CO70708	CO70708.2	0.000924414250133344	105	0.00462207125066672
2008-01-06	2008-07-27	CO70708	CO70708.3	0.000924414250133344	203	0.00369765700053337
2008-09-28	2008-12-21	CO70708	CO70708.4	0.000924414250133344	84	0.00231103562533336
2009-07-05	2009-10-04	CO70708	CO70708.5	0.000924414250133344	91	0.00508427837573339
2010-04-11	2010-12-05	CO70708	CO70708.6	0.000924414250133344	238	0.00554648550080006
2012-04-29	2012-07-01	CO70708	CO70708.7	0.000924414250133344	63	0.00415986412560005
2012-09-02	2012-12-16	CO70708	CO70708.8	0.000924414250133344	105	0.00277324275040003
2013-01-20	2013-10-20	CO70708	CO70708.9	0.000924414250133344	273	0.0032354498754667
2014-08-03	2016-02-29	CO70708	CO70708.10	0.000924414250133344	575	0.0115551781266668
2016-07-03	2016-09-04	CO70708	CO70708.11	0.000924414250133344	63	0.0032354498754667
2018-10-28	2018-11-25	CO70708	CO70708.12	0.000924414250133344	28	0.00231103562533336
2019-01-13	2019-03-24	CO70708	CO70708.13	0.000924414250133344	70	0.00277324275040003
2019-05-12	2019-11-10	CO70708	CO70708.14	0.000924414250133344	182	0.0124795923768001
2013-03-10	2013-05-12	CO70713	CO70713.1	0.000499425538271731	63	0.00149827661481519
2013-06-16	2013-09-08	CO70713	CO70713.2	0.000499425538271731	84	0.00149827661481519
2014-09-07	2014-11-30	CO70713	CO70713.3	0.000499425538271731	84	0.00199770215308692
2015-08-23	2015-12-13	CO70713	CO70713.4	0.000499425538271731	112	0.00549368092098904
2019-01-13	2019-10-06	CO70713	CO70713.5	0.000499425538271731	266	0.00449482984444558
2019-11-10	2019-12-22	CO70713	CO70713.6	0.000499425538271731	42	0.00149827661481519
2009-08-23	2010-12-12	CO73001	CO73001.1	0.00123195529707225	476	0.0159697908879736
2012-05-06	2016-06-19	CO73001	CO73001.2	0.00123195529707225	1505	0.00803052341795243
2019-03-10	2019-12-22	CO73001	CO73001.3	0.00123195529707225	287	0.00958187453278415
2007-04-08	2007-11-25	CO73168	CO73168.2	0.00211595000393974	231	0.0121667125226535
2009-01-11	2009-02-22	CO73168	CO73168.3	0.00211595000393974	42	0.00793481251477403
2009-07-12	2010-03-14	CO73168	CO73168.4	0.00211595000393974	245	0.00846380001575896
2012-08-05	2015-03-29	CO73168	CO73168.5	0.00211595000393974	966	0.0116377250216686
2018-12-09	2019-12-22	CO73168	CO73168.6	0.00211595000393974	378	0.0211595000393974
2009-12-20	2010-06-06	CO73268	CO73268.1	0.00261495655385598	168	0.0104598262154239
2010-08-01	2011-02-13	CO73268	CO73268.2	0.00261495655385598	196	0.00653739138463995
2011-12-18	2012-06-17	CO73268	CO73268.3	0.00261495655385598	182	0.00719113052310395
2012-08-19	2015-03-15	CO73268	CO73268.4	0.00261495655385598	938	0.0169972176000639
2015-09-20	2016-01-17	CO73268	CO73268.5	0.00261495655385598	119	0.0101329566461919
2016-10-30	2016-12-11	CO73268	CO73268.6	0.00261495655385598	42	0.00490304353847996
2018-07-22	2018-09-16	CO73268	CO73268.9	0.00261495655385598	56	0.00490304353847996
2018-10-21	2019-12-22	CO73268	CO73268.10	0.00261495655385598	427	0.0264764351077918
2010-01-03	2010-08-29	CO73283	CO73283.1	0.00162434818135874	238	0.0170556559042668
2014-11-16	2015-02-08	CO73283	CO73283.2	0.00162434818135874	84	0.00649739272543496
2019-08-04	2019-12-22	CO73283	CO73283.3	0.00162434818135874	140	0.015431307722908
2009-12-13	2010-07-18	CO73319	CO73319.1	0.00228826204382197	217	0.00991580218989521
2012-01-01	2012-02-12	CO73319	CO73319.2	0.00228826204382197	42	0.00610203211685859
2012-05-27	2012-07-08	CO73319	CO73319.3	0.00228826204382197	42	0.00457652408764394
2012-11-25	2014-04-06	CO73319	CO73319.4	0.00228826204382197	497	0.0190688503651831
2014-04-20	2014-08-10	CO73319	CO73319.5	0.00228826204382197	112	0.00839029416068056
2014-10-26	2015-05-24	CO73319	CO73319.6	0.00228826204382197	210	0.0183060963505758
2015-09-27	2016-01-31	CO73319	CO73319.7	0.00228826204382197	126	0.00915304817528789
2016-11-13	2017-02-19	CO73319	CO73319.9	0.00228826204382197	98	0.00686478613146591
2017-10-22	2018-08-19	CO73319	CO73319.10	0.00228826204382197	301	0.0129668182483245
2019-02-17	2019-12-22	CO73319	CO73319.11	0.00228826204382197	308	0.0274591445258637
2009-12-27	2010-07-25	CO73411	CO73411.1	0.00182477619261722	210	0.016422985733555
2012-12-09	2013-12-15	CO73411	CO73411.2	0.00182477619261722	371	0.00669084603959647
2015-06-14	2017-03-12	CO73411	CO73411.3	0.00182477619261722	637	0.0255468666966411
2017-09-03	2017-10-22	CO73411	CO73411.4	0.00182477619261722	49	0.00364955238523444
2018-05-20	2018-07-08	CO73411	CO73411.5	0.00182477619261722	49	0.00547432857785166
2019-06-30	2019-12-22	CO73411	CO73411.6	0.00182477619261722	175	0.00547432857785166
2008-01-06	2008-08-31	CO73449	CO73449.1	0.00427345384918387	238	0.00783466539017043
2008-09-28	2008-11-09	CO73449	CO73449.2	0.00427345384918387	42	0.00712242308197312
2009-02-15	2009-04-26	CO73449	CO73449.3	0.00427345384918387	70	0.0106836346229597
2009-08-30	2010-07-11	CO73449	CO73449.4	0.00427345384918387	315	0.0299141769442871
2012-11-18	2015-04-05	CO73449	CO73449.5	0.00427345384918387	868	0.022791753862314
2015-11-08	2016-07-24	CO73449	CO73449.6	0.00427345384918387	259	0.0185183000131301
2018-12-02	2019-07-14	CO73449	CO73449.8	0.00427345384918387	224	0.0106836346229597
2009-09-06	2010-04-04	CO73504	CO73504.1	0.00151558277239233	210	0.00985128802055014
2013-02-17	2013-06-23	CO73504	CO73504.2	0.00151558277239233	126	0.00454674831717699
2013-12-29	2014-02-23	CO73504	CO73504.3	0.00151558277239233	56	0.00303116554478466
2015-01-11	2015-02-15	CO73504	CO73504.4	0.00151558277239233	35	0.00378895693098082
2019-03-24	2019-12-22	CO73504	CO73504.5	0.00151558277239233	273	0.0227337415858849
2013-01-06	2013-11-17	CO73555	CO73555.1	0.00149519760918859	315	0.00598079043675437
2016-06-12	2016-07-17	CO73555	CO73555.2	0.00149519760918859	35	0.00523319163216007
2019-05-26	2019-10-27	CO73555	CO73555.3	0.00149519760918859	154	0.0134567784826973
2009-05-10	2010-11-28	CO76001	CO76001.1	0.000716903214861914	567	0.00636185223262647
2012-12-09	2017-05-28	CO76001	CO76001.2	0.000716903214861914	1631	0.00891084144102439
2019-08-18	2019-12-22	CO76001	CO76001.3	0.000716903214861914	126	0.00313313256865577
2009-12-13	2010-11-07	CO76109	CO76109.2	0.000134237354438835	329	0.00147661089882719
2014-04-13	2015-05-10	CO76109	CO76109.8	0.000134237354438835	392	0.00134237354438835
2009-08-09	2009-10-25	CO76147	CO76147.1	0.000764409880724203	77	0.00210212717199156
2009-12-13	2010-10-10	CO76147	CO76147.2	0.000764409880724203	301	0.0116572506810441
2012-12-16	2015-06-14	CO76147	CO76147.4	0.000764409880724203	910	0.00726189386687993
2015-12-13	2016-06-26	CO76147	CO76147.5	0.000764409880724203	196	0.00401315187380207
2016-12-04	2017-02-19	CO76147	CO76147.6	0.000764409880724203	77	0.00171992223162946
2019-05-26	2019-12-22	CO76147	CO76147.7	0.000764409880724203	210	0.00535086916506942
2010-01-03	2010-10-24	CO76233	CO76233.2	0.00123375201828321	294	0.00678563610055763
2013-03-31	2013-06-23	CO76233	CO76233.4	0.00123375201828321	84	0.00431813206399122
2013-09-08	2013-11-10	CO76233	CO76233.5	0.00123375201828321	63	0.00246750403656641
2014-12-14	2015-09-20	CO76233	CO76233.8	0.00123375201828321	280	0.00740251210969924
2015-12-27	2016-07-10	CO76233	CO76233.9	0.00123375201828321	196	0.00740251210969924
2009-07-26	2009-11-08	CO76248	CO76248.1	0.000887165075573187	105	0.00399224284007934
2013-01-20	2013-12-22	CO76248	CO76248.3	0.000887165075573187	336	0.00399224284007934
2014-12-28	2015-05-03	CO76248	CO76248.4	0.000887165075573187	126	0.00532299045343912
2015-12-27	2016-09-04	CO76248	CO76248.5	0.000887165075573187	252	0.00532299045343912
2016-12-11	2017-02-12	CO76248	CO76248.6	0.000887165075573187	63	0.00443582537786594
2009-07-12	2010-06-06	CO76275	CO76275.1	0.00179420721716017	329	0.0179420721716017
2012-12-30	2014-09-07	CO76275	CO76275.2	0.00179420721716017	616	0.00852248428151081
2014-12-28	2015-06-07	CO76275	CO76275.3	0.00179420721716017	161	0.00672827706435064
2015-12-13	2016-05-29	CO76275	CO76275.4	0.00179420721716017	168	0.00538262165148051
2019-03-17	2019-09-29	CO76275	CO76275.5	0.00179420721716017	196	0.00852248428151081
2019-11-17	2019-12-22	CO76275	CO76275.6	0.00179420721716017	35	0.00493406984719047
2009-12-27	2010-07-11	CO76318	CO76318.1	0.00146192288988365	196	0.0109644216741274
2013-03-17	2013-06-30	CO76318	CO76318.2	0.00146192288988365	105	0.00438576866965095
2013-11-10	2014-09-28	CO76318	CO76318.3	0.00146192288988365	322	0.0058476915595346
2015-12-27	2016-04-10	CO76318	CO76318.5	0.00146192288988365	105	0.00804057589436008
2019-10-20	2019-12-22	CO76318	CO76318.6	0.00146192288988365	63	0.0058476915595346
2009-07-19	2010-08-08	CO76364	CO76364.1	0.000439347559349311	385	0.00307543291544518
2013-01-06	2013-12-22	CO76364	CO76364.2	0.000439347559349311	350	0.0019770640170719
2014-04-06	2014-06-29	CO76364	CO76364.4	0.000439347559349311	84	0.00131804267804793
2014-11-16	2016-08-14	CO76364	CO76364.6	0.000439347559349311	637	0.00527217071219173
2019-11-10	2019-12-22	CO76364	CO76364.8	0.000439347559349311	42	0.00241641157642121
2009-02-15	2011-01-16	CO76520	CO76520.2	0.000734617224051706	700	0.00840728600859175
2013-02-03	2014-02-16	CO76520	CO76520.3	0.000734617224051706	378	0.00220385167215512
2014-03-09	2015-07-05	CO76520	CO76520.4	0.000734617224051706	483	0.00302009303221257
2015-09-27	2016-08-21	CO76520	CO76520.5	0.000734617224051706	329	0.0066931791524711
2019-07-28	2019-12-22	CO76520	CO76520.6	0.000734617224051706	147	0.00489744816034471
2009-05-10	2010-04-18	CO76563	CO76563.1	0.00093549242827911	343	0.00841943185451199
2010-05-16	2010-07-11	CO76563	CO76563.2	0.00093549242827911	56	0.00280647728483733
2013-01-06	2013-12-08	CO76563	CO76563.3	0.00093549242827911	336	0.00374196971311644
2014-11-23	2015-04-12	CO76563	CO76563.6	0.00093549242827911	140	0.00374196971311644
2016-01-03	2016-03-27	CO76563	CO76563.7	0.00093549242827911	84	0.00233873107069777
2016-06-05	2016-07-31	CO76563	CO76563.8	0.00093549242827911	56	0.00327422349897688
2009-09-06	2010-10-31	CO76622	CO76622.1	0.00150483868192383	420	0.0180580641830859
2015-01-18	2015-06-07	CO76622	CO76622.2	0.00150483868192383	140	0.0316016123204003
2015-11-22	2016-03-20	CO76622	CO76622.3	0.00150483868192383	119	0.00902903209154295
2019-10-06	2019-12-22	CO76622	CO76622.4	0.00150483868192383	77	0.0120387094553906
2007-08-12	2007-09-23	CO76736	CO76736.1	0.000524174648703691	42	0.00209669859481476
2009-10-11	2010-09-19	CO76736	CO76736.2	0.000524174648703691	343	0.0120560169201849
2013-06-30	2013-07-28	CO76736	CO76736.4	0.000524174648703691	28	0.00157252394611107
2014-11-30	2015-01-04	CO76736	CO76736.6	0.000524174648703691	35	0.00157252394611107
2015-12-13	2016-06-26	CO76736	CO76736.7	0.000524174648703691	196	0.0057659211357406
2016-10-02	2016-10-30	CO76736	CO76736.8	0.000524174648703691	28	0.00104834929740738
2019-11-24	2019-12-22	CO76736	CO76736.9	0.000524174648703691	28	0.00262087324351846
2009-06-21	2010-10-03	CO76834	CO76834.2	0.00060048169238638	469	0.00492394987756832
2013-02-24	2013-08-18	CO76834	CO76834.4	0.00060048169238638	175	0.00144115606172731
2013-09-01	2014-01-26	CO76834	CO76834.5	0.00060048169238638	147	0.00144115606172731
2014-06-22	2014-10-12	CO76834	CO76834.6	0.00060048169238638	112	0.00156125240020459
2014-12-14	2016-08-21	CO76834	CO76834.7	0.00060048169238638	616	0.00696558763168201
2016-12-04	2017-03-26	CO76834	CO76834.8	0.00060048169238638	112	0.00120096338477276
2019-05-12	2019-12-22	CO76834	CO76834.9	0.00060048169238638	224	0.00564452790843197
2009-07-19	2010-11-28	CO76892	CO76892.1	0.000621694766508882	497	0.00849649514228806
2012-12-09	2014-08-03	CO76892	CO76892.2	0.000621694766508882	602	0.00373016859905329
2014-11-23	2015-04-26	CO76892	CO76892.3	0.000621694766508882	154	0.00414463177672588
2015-11-22	2016-07-24	CO76892	CO76892.5	0.000621694766508882	245	0.00476632654323476
2019-08-11	2019-12-22	CO76892	CO76892.6	0.000621694766508882	133	0.00269401065487182
2009-07-19	2009-10-11	CO76895	CO76895.1	0.00114215156182598	84	0.0148479703037378
2010-01-17	2010-08-29	CO76895	CO76895.2	0.00114215156182598	224	0.00913721249460785
2010-10-31	2010-12-26	CO76895	CO76895.3	0.00114215156182598	56	0.00342645468547795
2015-11-29	2016-03-06	CO76895	CO76895.6	0.00114215156182598	98	0.00342645468547795
2019-09-15	2019-12-22	CO76895	CO76895.7	0.00114215156182598	98	0.00856613671369486
2007-01-28	2007-11-04	CO81001	CO81001.1	0.00146697023159706	280	0.00938860948222117
2007-12-16	2009-02-15	CO81001	CO81001.2	0.00146697023159706	427	0.00528109283374941
2009-05-10	2010-08-01	CO81001	CO81001.3	0.00146697023159706	448	0.0410751664847176
2013-01-06	2013-12-15	CO81001	CO81001.5	0.00146697023159706	343	0.00381412260215235
2014-05-11	2014-08-10	CO81001	CO81001.7	0.00146697023159706	91	0.00381412260215235
2015-04-26	2015-05-31	CO81001	CO81001.8	0.00146697023159706	35	0.0026405464168747
2015-12-20	2016-02-21	CO81001	CO81001.10	0.00146697023159706	63	0.00381412260215235
2019-01-06	2019-08-11	CO81001	CO81001.11	0.00146697023159706	217	0.0111489737601376
2007-05-20	2007-08-12	CO81065	CO81065.1	0.00125630992274518	84	0.00565339465235329
2008-01-13	2008-08-10	CO81065	CO81065.2	0.00125630992274518	210	0.00376892976823553
2008-09-07	2008-12-07	CO81065	CO81065.3	0.00125630992274518	91	0.00376892976823553
2009-04-19	2009-08-30	CO81065	CO81065.4	0.00125630992274518	133	0.00879416945921623
2010-01-24	2010-08-08	CO81065	CO81065.5	0.00125630992274518	196	0.00879416945921623
2012-07-15	2012-08-12	CO81065	CO81065.6	0.00125630992274518	28	0.00251261984549035
2012-12-30	2013-12-22	CO81065	CO81065.7	0.00125630992274518	357	0.00690970457509847
2014-12-14	2015-09-13	CO81065	CO81065.9	0.00125630992274518	273	0.00628154961372588
2018-10-28	2018-11-25	CO81065	CO81065.11	0.00125630992274518	28	0.00314077480686294
2019-01-27	2019-08-25	CO81065	CO81065.12	0.00125630992274518	210	0.0251261984549035
2019-09-22	2019-12-01	CO81065	CO81065.13	0.00125630992274518	70	0.00439708472960812
2007-02-18	2007-10-07	CO81736	CO81736.1	0.00218090696415266	231	0.00872362785661064
2009-04-12	2010-08-15	CO81736	CO81736.2	0.00218090696415266	490	0.0114497615618015
2012-06-03	2012-08-26	CO81736	CO81736.3	0.00218090696415266	84	0.00545226741038165
2012-10-28	2014-01-19	CO81736	CO81736.4	0.00218090696415266	448	0.00654272089245798
2014-03-09	2014-07-13	CO81736	CO81736.5	0.00218090696415266	126	0.00654272089245798
2014-11-23	2015-01-04	CO81736	CO81736.6	0.00218090696415266	42	0.0103593080797251
2015-08-09	2016-02-14	CO81736	CO81736.7	0.00218090696415266	189	0.00763317437453431
2017-07-16	2017-09-17	CO81736	CO81736.8	0.00218090696415266	63	0.00654272089245798
2018-05-06	2019-10-20	CO81736	CO81736.9	0.00218090696415266	532	0.0212638429004884
2007-03-18	2007-06-17	CO81794	CO81794.1	0.000957221768361264	91	0.00382888707344506
2009-06-28	2009-08-09	CO81794	CO81794.2	0.000957221768361264	42	0.00191444353672253
2010-02-07	2010-07-25	CO81794	CO81794.3	0.000957221768361264	168	0.0105294394519739
2012-01-29	2012-03-04	CO81794	CO81794.4	0.000957221768361264	35	0.00287166530508379
2012-04-08	2012-06-17	CO81794	CO81794.5	0.000957221768361264	70	0.00382888707344506
2013-03-03	2013-04-21	CO81794	CO81794.6	0.000957221768361264	49	0.00191444353672253
2013-06-23	2013-07-28	CO81794	CO81794.7	0.000957221768361264	35	0.00239305442090316
2013-10-06	2013-11-24	CO81794	CO81794.8	0.000957221768361264	49	0.00287166530508379
2014-05-04	2014-08-24	CO81794	CO81794.9	0.000957221768361264	112	0.00287166530508379
2015-02-01	2015-07-12	CO81794	CO81794.10	0.000957221768361264	161	0.00622194149434822
2015-11-15	2016-03-13	CO81794	CO81794.12	0.000957221768361264	119	0.00478610884180632
2019-03-24	2019-09-01	CO81794	CO81794.13	0.000957221768361264	161	0.014358326525419
2007-02-25	2007-06-17	CO85001	CO85001.2	0.00242527923982358	112	0.00932799707624454
2007-12-30	2009-08-09	CO85001	CO85001.3	0.00242527923982358	588	0.0207081535092629
2010-01-10	2010-07-18	CO85001	CO85001.4	0.00242527923982358	189	0.0115667163745432
2012-01-01	2012-07-29	CO85001	CO85001.5	0.00242527923982358	210	0.00690271783642096
2012-12-02	2014-01-12	CO85001	CO85001.7	0.00242527923982358	406	0.00783551754404541
2014-03-02	2015-06-14	CO85001	CO85001.8	0.00242527923982358	469	0.0115667163745432
2018-05-20	2018-07-29	CO85001	CO85001.9	0.00242527923982358	70	0.00690271783642096
2019-02-10	2019-12-01	CO85001	CO85001.10	0.00242527923982358	294	0.0261183918134847
2007-03-04	2007-08-12	CO85010	CO85010.1	0.00342781656397467	161	0.0281080958245923
2009-01-04	2009-08-09	CO85010	CO85010.2	0.00342781656397467	217	0.0274225325117974
2010-01-24	2010-08-22	CO85010	CO85010.3	0.00342781656397467	210	0.020566899383848
2011-05-01	2011-06-19	CO85010	CO85010.4	0.00342781656397467	49	0.00754119644074428
2012-03-11	2012-10-14	CO85010	CO85010.5	0.00342781656397467	217	0.0246802792606176
2012-12-09	2014-01-12	CO85010	CO85010.6	0.00342781656397467	399	0.0164535195070784
2014-05-11	2014-08-03	CO85010	CO85010.7	0.00342781656397467	84	0.010283449691924
2015-02-01	2015-03-29	CO85010	CO85010.8	0.00342781656397467	56	0.00685563312794934
2015-09-06	2015-11-01	CO85010	CO85010.9	0.00342781656397467	56	0.00685563312794934
2015-12-20	2016-03-06	CO85010	CO85010.10	0.00342781656397467	77	0.00822675975353921
2018-05-06	2018-09-02	CO85010	CO85010.12	0.00342781656397467	119	0.0130257029431037
2019-02-03	2019-12-08	CO85010	CO85010.13	0.00342781656397467	308	0.0322214757013619
2009-03-29	2009-06-14	CO86001	CO86001.1	0.0013164592632139	77	0.00460760742124863
2009-10-04	2010-06-06	CO86001	CO86001.2	0.0013164592632139	245	0.0243544963694571
2010-12-19	2011-10-02	CO86001	CO86001.3	0.0013164592632139	287	0.00658229631606948
2011-12-18	2012-04-08	CO86001	CO86001.4	0.0013164592632139	112	0.00789875557928337
2012-11-11	2014-06-22	CO86001	CO86001.5	0.0013164592632139	588	0.0204051185798154
2015-02-01	2015-03-01	CO86001	CO86001.7	0.0013164592632139	28	0.00263291852642779
2015-06-21	2015-08-09	CO86001	CO86001.8	0.0013164592632139	49	0.00329114815803474
2015-09-20	2016-05-08	CO86001	CO86001.9	0.0013164592632139	231	0.00526583705285558
2018-02-25	2018-05-06	CO86001	CO86001.10	0.0013164592632139	70	0.00394937778964169
2019-02-03	2019-07-14	CO86001	CO86001.11	0.0013164592632139	161	0.00658229631606948
2019-10-13	2019-12-01	CO86001	CO86001.12	0.0013164592632139	49	0.00526583705285558
2010-02-21	2010-06-20	CO86320	CO86320.1	0.0014268491265524	119	0.00808547838379696
2012-04-22	2012-06-03	CO86320	CO86320.2	0.0014268491265524	42	0.00237808187758734
2012-12-09	2014-07-13	CO86320	CO86320.3	0.0014268491265524	581	0.0175978058941463
2015-11-22	2016-06-12	CO86320	CO86320.4	0.0014268491265524	203	0.0133172585144891
2017-12-10	2018-09-09	CO86320	CO86320.5	0.0014268491265524	273	0.00713424563276202
2018-10-14	2019-06-30	CO86320	CO86320.6	0.0014268491265524	259	0.0090367111348319
2019-09-29	2019-12-22	CO86320	CO86320.7	0.0014268491265524	84	0.00618301288172709
2007-03-18	2007-05-20	CO86568	CO86568.1	0.00120425284899437	63	0.00602126424497187
2008-01-20	2008-03-23	CO86568	CO86568.2	0.00120425284899437	63	0.00240850569798875
2010-01-10	2010-06-06	CO86568	CO86568.3	0.00120425284899437	147	0.0200708808165729
2012-02-26	2012-04-08	CO86568	CO86568.4	0.00120425284899437	42	0.00321134093065167
2012-11-04	2014-09-21	CO86568	CO86568.5	0.00120425284899437	686	0.0116411108736123
2015-02-08	2015-03-08	CO86568	CO86568.6	0.00120425284899437	28	0.00280992331432021
2015-11-01	2016-06-12	CO86568	CO86568.7	0.00120425284899437	224	0.00682409947763479
2018-10-28	2019-06-09	CO86568	CO86568.8	0.00120425284899437	224	0.00802835232662917
2010-02-07	2010-08-22	CO86865	CO86865.1	0.00169743657166583	196	0.0130136803827713
2011-03-27	2011-05-29	CO86865	CO86865.2	0.00169743657166583	63	0.00622393409610804
2012-11-04	2013-01-13	CO86865	CO86865.3	0.00169743657166583	70	0.0141453047638819
2014-03-02	2015-11-08	CO86865	CO86865.4	0.00169743657166583	616	0.016408553526103
2015-12-06	2016-07-17	CO86865	CO86865.5	0.00169743657166583	224	0.0203692388599899
2016-10-23	2017-01-01	CO86865	CO86865.6	0.00169743657166583	70	0.00452649752444221
2018-11-04	2019-07-28	CO86865	CO86865.7	0.00169743657166583	266	0.00622393409610804
2011-02-20	2011-08-21	CO91001	CO91001.1	0.00256328324150527	182	0.0275552948461816
2012-05-20	2012-11-18	CO91001	CO91001.2	0.00256328324150527	182	0.00961231215564475
2013-03-10	2014-01-12	CO91001	CO91001.3	0.00256328324150527	308	0.0076898497245158
2014-03-16	2015-03-22	CO91001	CO91001.4	0.00256328324150527	371	0.0160205202594079
2019-01-20	2019-12-15	CO91001	CO91001.5	0.00256328324150527	329	0.0807434221074159
2007-01-07	2007-06-24	CO95001	CO95001.1	0.00156293220863302	168	0.00937759325179812
2008-01-20	2008-02-24	CO95001	CO95001.2	0.00156293220863302	35	0.0035165974694243
2008-04-20	2008-05-18	CO95001	CO95001.3	0.00156293220863302	28	0.00195366526079128
2009-06-28	2009-08-30	CO95001	CO95001.6	0.00156293220863302	63	0.00547026273021557
2009-11-08	2010-09-12	CO95001	CO95001.7	0.00156293220863302	308	0.0191459195557545
2011-02-27	2011-04-17	CO95001	CO95001.8	0.00156293220863302	49	0.00312586441726604
2013-02-03	2013-10-06	CO95001	CO95001.9	0.00156293220863302	245	0.00468879662589906
2013-12-08	2014-02-16	CO95001	CO95001.10	0.00156293220863302	70	0.00468879662589906
2014-03-23	2014-10-19	CO95001	CO95001.11	0.00156293220863302	210	0.0113312585125894
2015-02-01	2015-04-19	CO95001	CO95001.12	0.00156293220863302	77	0.00312586441726604
2016-01-03	2016-06-12	CO95001	CO95001.13	0.00156293220863302	161	0.0078146610431651
2018-03-25	2019-08-18	CO95001	CO95001.14	0.00156293220863302	511	0.0128941907212224
2010-02-21	2010-07-18	CO97001	CO97001.1	0.000804135054930218	147	0.0128661608788835
2012-05-20	2012-07-22	CO97001	CO97001.2	0.000804135054930218	63	0.00321654021972087
2019-03-03	2019-11-10	CO97001	CO97001.3	0.000804135054930218	252	0.0152785660436741
2019-11-24	2019-12-22	CO97001	CO97001.4	0.000804135054930218	28	0.00321654021972087
2007-04-15	2007-08-12	CO99773	CO99773.1	0.000708560492465777	119	0.0141712098493155
2007-10-07	2007-11-04	CO99773	CO99773.2	0.000708560492465777	28	0.00354280246232888
2010-03-07	2010-06-06	CO99773	CO99773.3	0.000708560492465777	91	0.0155883308342471
2011-08-14	2012-01-22	CO99773	CO99773.4	0.000708560492465777	161	0.00637704443219199
2013-06-09	2013-10-27	CO99773	CO99773.5	0.000708560492465777	140	0.00212568147739733
2013-12-01	2014-05-25	CO99773	CO99773.6	0.000708560492465777	175	0.0106284073869867
2015-04-26	2015-08-09	CO99773	CO99773.7	0.000708560492465777	105	0.00354280246232888
2015-10-11	2015-11-29	CO99773	CO99773.8	0.000708560492465777	49	0.00283424196986311
2016-03-27	2016-06-12	CO99773	CO99773.9	0.000708560492465777	77	0.00283424196986311
2016-09-04	2017-01-08	CO99773	CO99773.10	0.000708560492465777	126	0.00354280246232888
