simRound	simID	alphaRest	alphaAmp	alphaShift	infTicksCounts	avgVisitsCounts	pVisits	propSocialVisits	locPerSGCount	establishment
0	3830	0.000849	0.7753	0.9545	5.9174	3.7772	0.43907	0.7331	2.6625	0.14
0	3831	0.015597	0.3633	0.8297	5.6178	4.6604	0.06395	0.9109	6.7817	1
0	3832	0.023175	0.4099	0.0479	4.5778	4.6588	0.36113	0.7799	14.3589	1
0	3833	0.019299	0.1809	0.7045	5.5674	3.1964	0.61745	0.5335	8.7957	1
0	3834	0.024393	0.2541	0.1199	4.375	4.858	0.70493	0.7459	9.0199	1
0	3835	0.018687	0.8481	0.3037	4.6018	4.9948	0.18473	0.9693	5.9685	1
0	3836	0.009807	0.5375	0.1593	4.2294	2.5012	0.70187	0.8405	4.7791	0.96
0	3837	0.015921	0.9557	0.9383	5.0578	1.1684	0.78413	0.5505	11.0035	0.99
0	3838	0.004305	0.8699	0.2581	5.7426	2.4084	0.48371	0.8617	16.8251	0.65
0	3839	0.023145	0.8151	0.3157	5.9354	2.2508	0.76559	0.3885	7.0097	0.99
0	3840	0.003819	0.0865	0.0683	4.151	1.822	0.50423	0.3733	6.0293	0.01
0	3841	0.029643	0.5161	0.8237	4.0286	3.214	0.40037	0.0641	3.8101	1
0	3842	0.013161	0.9697	0.3929	4.7126	2.0012	0.66299	0.1577	3.3427	0.3
0	3843	0.004503	0.8157	0.4245	4.089	2.2564	0.50045	0.7895	4.7183	0
0	3844	0.029259	0.7907	0.5413	5.8362	4.6068	0.15971	0.3125	12.5197	0.99
0	3845	0.014109	0.3983	0.2013	5.9778	4.1292	0.28373	0.2727	8.5791	1
0	3846	0.023193	0.9821	0.7537	4.933	3.4532	0.62735	0.2279	19.3635	1
0	3847	0.026373	0.6971	0.2383	5.0914	2.2924	0.73859	0.0559	3.4035	1
0	3848	0.018195	0.1153	0.2039	4.843	1.67	0.18383	0.2013	2.4155	0.93
0	3849	0.029823	0.9339	0.4799	5.527	4.0332	0.09689	0.1127	8.9173	0.85
0	3850	0.013641	0.8837	0.3547	5.9442	4.046	0.48479	0.1821	9.9661	1
0	3851	0.029835	0.0509	0.9151	5.2486	2.734	0.37679	0.4395	18.0183	1
0	3852	0.016617	0.6105	0.0721	5.4962	3.3668	0.76163	0.4381	7.3289	1
0	3853	0.029805	0.9435	0.4823	5.8398	3.6364	0.88799	0.8499	7.0705	0.82
0	3854	0.020043	0.4935	0.4133	5.0714	4.6244	0.56831	0.1133	17.4445	1
0	3855	0.018741	0.7453	0.7481	5.9922	1.47	0.72509	0.4503	11.2847	0.98
0	3856	0.024513	0.4873	0.1769	4.6366	4.6284	0.51557	0.1305	12.8655	1
0	3857	0.026343	0.7239	0.3581	4.937	4.0092	0.22001	0.1257	2.4763	0.99
0	3858	0.011523	0.8967	0.2921	5.9422	1.8428	0.07007	0.6099	18.1209	0.78
0	3859	0.022515	0.5605	0.7207	5.5142	1.01	0.45761	0.5925	12.5995	0.9
0	3860	0.010053	0.6601	0.7139	5.7038	2.698	0.26231	0.0685	2.6511	0.93
0	3861	0.021765	0.9917	0.2305	4.2122	4.5764	0.06413	0.6593	6.1167	1
0	3862	0.017271	0.1297	0.0055	4.2794	3.586	0.73949	0.8391	2.3889	0.99
0	3863	0.017103	0.7981	0.9243	5.2354	2.2252	0.34187	0.2585	18.7859	1
0	3864	0.006933	0.4165	0.1729	5.5138	2.4876	0.46373	0.4301	1.9937	0.92
0	3865	0.022911	0.4817	0.0663	4.205	3.03	0.52781	0.6669	7.9483	1
0	3866	0.008049	0.8865	0.4161	5.5234	3.5972	0.87953	0.6369	16.9733	0.67
0	3867	0.012627	0.8287	0.3831	4.7694	3.7508	0.43997	0.2201	7.9065	0.94
0	3868	0.005163	0.6051	0.5799	4.8726	1.298	0.44213	0.0965	11.1403	0
0	3869	0.019695	0.0133	0.2111	5.4402	4.7524	0.05495	0.5301	10.2891	1
0	3870	0.020925	0.6059	0.3887	5.523	2.0868	0.46715	0.5653	18.8011	0.98
0	3871	0.020517	0.7119	0.2915	4.2394	2.6628	0.91751	0.4061	7.7887	0.98
0	3872	5.1e-05	0.9969	0.6001	4.2366	2.8244	0.62609	0.4923	16.7909	0
0	3873	0.007377	0.4605	0.2847	4.531	4.518	0.38921	0.5041	14.2715	1
0	3874	0.022905	0.6583	0.3457	4.1174	1.3188	0.48173	0.0797	17.6003	0.78
0	3875	0.009303	0.0727	0.5763	4.3866	2.5524	0.15863	0.1651	11.9041	0.83
0	3876	0.014283	0.9347	0.3777	5.117	4.8012	0.20273	0.6865	16.3045	1
0	3877	0.013437	0.1261	0.5905	5.829	4.5444	0.51377	7e-04	1.6251	1
0	3878	0.023853	0.9273	0.3891	5.1718	2.886	0.42611	0.2665	11.1707	0.95
0	3879	0.028317	0.8125	0.9547	5.1174	4.1452	0.32711	0.6141	2.1761	1
0	3880	0.018789	0.5589	0.7779	5.9606	1.2684	0.86081	0.3257	8.1193	0.96
0	3881	0.015009	0.8143	0.7235	5.3618	3.57	0.55175	0.5553	14.4349	0.99
0	3882	0.016401	0.6269	0.6681	5.4446	2.9852	0.74381	0.7831	19.7473	0.99
0	3883	0.012291	0.7695	0.7805	4.7246	3.4028	0.24395	0.8731	8.4043	1
0	3884	0.008235	0.1381	0.1187	5.783	1.2724	0.21245	0.5627	6.7627	0.59
0	3885	0.007479	0.7971	0.2033	5.5734	4.5988	0.90563	0.2905	12.6907	1
0	3886	0.003621	0.8561	0.7205	4.8826	2.1156	0.72293	0.9767	3.2971	0
0	3887	0.006165	0.4693	0.7439	5.685	2.8652	0.76919	0.5899	12.0333	0.94
0	3888	0.020583	0.1793	0.5031	4.8026	1.0404	0.49577	0.9061	17.0835	0.75
0	3889	0.015735	0.1821	0.2691	5.323	3.742	0.31613	0.5421	4.2091	1
0	3890	0.009873	0.0453	0.8937	4.8766	3.3916	0.22937	0.1059	6.0407	0.99
0	3891	0.017385	0.5329	0.2015	5.9842	4.2148	0.66479	0.6485	3.2819	1
0	3892	0.014049	0.1925	0.7677	4.6766	3.8604	0.74705	0.4045	15.3849	1
0	3893	0.019371	0.5519	0.3621	5.1654	4.3812	0.42737	0.1865	18.3565	1
0	3894	0.016773	0.4431	9e-04	5.9322	2.4812	0.79547	0.8097	4.7145	1
0	3895	0.004983	0.7515	0.6411	4.579	1.8788	0.87719	0.4561	11.8395	0
0	3896	0.001713	0.3027	0.7991	5.0474	4.7476	0.87251	0.6591	7.5265	0.76
0	3897	0.021717	0.4897	0.8991	4.5246	2.578	0.17357	0.3243	13.0251	1
0	3898	0.009051	0.2543	0.3137	5.8666	3.0204	0.16295	0.8119	14.0169	0.96
0	3899	0.016725	0.8393	0.5161	4.127	2.9876	0.38309	0.8563	8.8109	0.3
0	3900	0.011325	0.2015	0.0771	4.7034	1.8796	0.79691	0.5727	19.2039	0.96
0	3901	0.020535	0.5963	0.8505	4.059	1.7196	0.90023	0.3005	19.4205	0.99
0	3902	0.028203	0.9519	0.0051	4.0738	1.3004	0.44339	0.8487	18.8353	1
0	3903	0.029607	0.0377	0.9767	5.7018	2.4684	0.24935	0.8441	9.7837	1
0	3904	0.009825	0.9647	0.5749	4.6166	3.526	0.90851	0.6553	9.6583	0
0	3905	0.022305	0.0905	0.1841	4.4158	2.354	0.28355	0.9529	3.7721	0.98
0	3906	0.001959	0.9043	0.5219	5.4426	1.6476	0.69359	0.5799	7.2605	0
0	3907	0.028785	0.7099	0.4673	4.4306	2.7276	0.42431	0.1279	13.7053	0.98
0	3908	0.003045	0.4333	0.6707	5.3806	3.3964	0.54329	0.3297	8.3473	0.49
0	3909	0.012687	0.7485	0.3091	5.6562	4.8684	0.82697	0.9825	12.0599	1
0	3910	0.013899	0.9499	0.3623	5.061	1.206	0.75443	0.5769	1.9899	0.3
0	3911	0.028581	0.4205	0.3675	4.8438	2.7932	0.06773	0.7761	19.5497	1
0	3912	0.027123	0.5697	0.5211	5.0538	1.9236	0.39119	0.6815	6.5461	0.88
0	3913	0.011817	0.0417	0.9989	5.051	2.7788	0.68891	0.7095	17.9689	0.99
0	3914	0.009237	0.8137	0.2367	4.501	3.8924	0.93785	0.0447	19.0861	1
0	3915	0.005079	0.5685	0.7329	5.929	4.5108	0.08645	0.7805	17.9993	0.97
0	3916	0.014895	0.6751	0.4359	4.6286	1.1604	0.60953	0.2875	8.6779	0.12
0	3917	0.016341	0.2537	0.4369	5.4326	1.1116	0.80123	0.3269	8.7577	0.67
0	3918	0.012807	0.5171	0.0941	4.6778	3.8308	0.06953	0.8491	4.9843	0.99
0	3919	0.020799	0.3671	0.8291	4.857	3.1244	0.70169	0.5789	2.2027	1
0	3920	0.004893	0.7651	0.1417	5.8974	1.6804	0.05459	0.3937	2.4649	0.57
0	3921	0.024567	0.8105	0.6265	4.7342	1.0068	0.91175	0.1963	18.2957	0.01
0	3922	0.017175	0.8869	0.5265	4.9878	3.6172	0.78935	0.3967	8.0851	0.45
0	3923	0.025239	0.8471	0.6465	5.9338	2.0412	0.15413	0.8935	16.8023	0.89
0	3924	0.005427	0.8527	0.7771	5.4634	4.4276	0.94397	0.0349	9.9243	1
0	3925	0.025917	0.8295	0.5011	4.755	4.614	0.47525	0.8523	8.9135	0.97
0	3926	0.028215	0.6281	0.7159	5.7402	4.7188	0.45995	0.4081	17.9271	1
0	3927	0.022833	0.2901	0.0459	5.8182	3.6108	0.43529	0.2375	15.5787	1
0	3928	0.018567	0.5453	0.7343	4.6298	2.8588	0.08375	0.0693	4.0989	0.94
0	3929	0.010005	0.2951	0.7019	4.5234	1.3268	0.17393	0.1769	1.0665	0.37
0	3930	0.002343	0.7219	0.8279	4.1222	1.5604	0.46445	0.6913	13.8117	0
0	3931	0.008979	0.4521	0.8313	5.8722	1.2052	0.39659	0.5159	7.1009	0.71
0	3932	0.011349	0.5163	0.1663	5.3414	3.7804	0.75029	0.2095	17.7713	1
0	3933	0.022125	0.3237	0.3671	5.2102	3.8004	0.49991	0.4661	11.6001	1
0	3934	0.023727	0.8455	0.6669	5.559	2.7348	0.32387	0.5731	18.7973	0.99
0	3935	0.006135	0.8515	0.4205	5.3446	3.9116	0.39551	0.5673	17.2165	0.63
0	3936	0.016041	0.3539	0.8331	5.9154	2.1196	0.24179	0.1409	19.2875	0.99
0	3937	0.008673	0.7147	0.4521	4.1754	4.4516	0.85073	0.6887	19.1241	0.8
0	3938	0.006921	0.8821	0.4705	4.0462	2.8668	0.08879	0.1101	12.5463	0.01
0	3939	0.007275	0.2771	0.0213	4.771	1.2156	0.40091	0.9551	13.3557	0.3
0	3940	0.024813	0.5169	0.7179	4.6346	1.3692	0.84857	0.2089	10.3537	0.96
0	3941	0.027705	0.8891	0.5593	5.9798	1.0676	0.18995	0.9969	10.7945	0
0	3942	0.021477	0.4767	0.9671	5.0894	1.99	0.18257	0.1161	14.7655	0.98
0	3943	0.022785	0.3735	0.9749	5.2042	3.0724	0.75677	0.1381	5.1819	1
0	3944	0.022053	0.3055	0.1291	4.675	3.9732	0.32945	0.6025	7.1275	1
0	3945	0.014271	0.6911	0.2993	5.2734	3.4372	0.71357	0.1251	17.9803	1
0	3946	0.018633	0.4861	0.0297	5.723	3.622	0.73085	0.2713	12.4551	1
0	3947	0.001977	0.7767	0.6479	5.319	1.8652	0.41945	0.1207	12.5235	0
0	3948	0.029349	0.1561	0.7603	4.9726	2.9444	0.63617	0.7041	7.2453	1
0	3949	0.022041	0.0593	0.9027	4.5854	2.0692	0.52583	0.5917	4.2053	1
0	3950	0.021033	0.0773	0.3245	4.1842	4.5908	0.33017	0.0585	12.0143	1
0	3951	0.027831	0.3303	0.7585	5.311	3.6188	0.05873	0.1973	10.2169	1
0	3952	0.000285	0.0901	0.0059	4.7006	1.9692	0.31379	0.5029	18.8239	0
0	3953	0.002439	0.0839	0.3151	5.6166	1.9572	0.29633	0.2267	1.2299	0.01
0	3954	0.004755	0.8267	0.1003	5.789	3.7844	0.58397	0.9237	17.3761	1
0	3955	0.011661	0.0381	0.3713	4.1598	1.9764	0.41225	0.8279	10.1903	0.85
0	3956	0.029445	0.3765	0.7229	4.3702	1.3308	0.13901	0.8581	8.6209	0.94
0	3957	0.022803	0.9899	0.5313	5.639	1.0188	0.26753	0.9019	17.7295	0
0	3958	0.025161	0.0987	0.7689	5.8178	1.542	0.84245	0.9523	3.9317	0.97
0	3959	0.027675	0.2065	0.0383	5.4346	2.6972	0.90905	0.1273	11.7331	1
0	3960	0.029181	0.7543	0.7171	4.363	3.5892	0.37553	0.2101	14.7845	1
0	3961	0.003627	0.2249	0.9351	5.519	3.7716	0.88817	0.1565	16.9011	0.95
0	3962	0.006099	0.6041	0.1915	4.515	3.074	0.54617	0.7051	13.1809	0.98
0	3963	0.024225	0.6729	0.4089	5.183	4.3524	0.31703	0.3481	12.9491	1
0	3964	0.025929	0.0739	0.1901	4.4654	2.8068	0.94577	0.5977	13.3063	1
0	3965	0.026265	0.0649	0.9461	4.8134	3.3068	0.18977	0.4815	12.3563	1
0	3966	0.015681	0.6049	0.7919	4.3438	3.7868	0.12245	0.7509	18.6035	0.99
0	3967	0.017601	0.6785	0.6115	5.2914	2.5988	0.73913	0.6545	18.0943	0.96
0	3968	0.000873	0.0493	0.7651	5.321	2.0988	0.21857	0.0631	5.7823	0
0	3969	0.025245	0.1309	0.8549	4.7374	4.3092	0.45437	0.5873	2.7233	1
0	3970	0.021387	0.1241	0.9489	5.2214	3.014	0.46427	0.6603	18.6909	1
0	3971	0.013245	0.4227	0.3959	5.445	1.9428	0.78377	0.3867	1.8949	0.82
0	3972	0.019917	0.6097	0.8969	4.9198	3.5444	0.73229	0.0719	2.2217	1
0	3973	0.023469	0.2081	0.4331	5.7014	3.6116	0.80393	0.8477	15.5559	1
0	3974	0.003285	0.7909	0.2513	4.0238	2.4332	0.63689	0.2961	19.3521	0.32
0	3975	0.016803	0.1935	0.7103	4.3542	2.8324	0.41459	0.9645	14.9745	1
0	3976	0.027021	0.1183	0.7297	4.8566	2.9556	0.65543	0.8933	12.6413	1
0	3977	0.003885	0.8219	0.7739	5.6626	1.374	0.85793	0.3567	1.3819	0
0	3978	0.012309	0.2037	0.6825	5.313	4.5732	0.45365	0.6649	3.0197	1
0	3979	0.011763	0.0963	0.6763	4.0758	1.238	0.38165	0.9127	2.9893	0.17
0	3980	0.008385	0.1229	0.2953	5.0954	4.242	0.75965	0.9497	17.1709	1
0	3981	0.006243	0.7263	0.4303	5.009	4.3628	0.34601	0.1097	7.9445	0.82
0	3982	0.025023	0.9971	0.4415	5.963	4.71	0.44717	0.0197	1.4427	0.93
0	3983	0.019773	0.0099	0.6683	4.4294	1.9076	0.82211	0.1237	2.0507	0.98
0	3984	0.022509	0.4545	0.8503	4.0958	1.0412	0.83615	0.9657	3.8025	0.62
0	3985	0.009201	0.7579	0.2363	4.3674	4.0428	0.53825	0.3813	19.8233	1
0	3986	0.005973	0.2007	0.3503	4.027	1.6524	0.92543	0.6895	10.6273	0.11
0	3987	0.006237	0.2271	0.2937	4.109	3.2684	0.52151	0.6181	6.2649	0.88
0	3988	0.005667	0.4859	0.6593	5.1306	1.9932	0.06377	0.1241	5.9001	0.08
0	3989	0.004257	0.1741	0.6243	5.4026	2.8436	0.43457	0.0887	2.6207	0.72
0	3990	0.000933	0.2551	0.7801	4.2518	4.0916	0.71627	0.3823	10.4829	0
0	3991	0.020553	0.7351	0.8543	4.7146	1.0492	0.11975	0.0419	9.3885	0.98
0	3992	0.020193	0.6139	0.6339	4.8302	4.7556	0.28067	0.4575	9.1795	1
0	3993	0.029235	0.7623	0.1333	5.4014	3.958	0.62825	0.4713	15.7953	1
0	3994	0.001965	0.2677	0.5513	5.589	2.1164	0.87701	0.0501	5.2047	0
0	3995	0.026511	0.9101	0.3829	4.3046	3.7788	0.51269	0.2321	18.2235	0.99
0	3996	0.006561	0.0855	0.1107	5.489	4.5844	0.61961	0.1627	16.9543	1
0	3997	0.001089	0.6561	0.8483	5.9294	3.17	0.84515	0.8597	14.5945	0
0	3998	0.007269	0.3487	0.6021	4.0842	1.7436	0.20561	0.9139	1.2755	0
0	3999	0.007671	0.3831	0.4519	4.0402	2.4276	0.12893	0.7495	16.4717	0.47
0	4000	0.017841	0.5947	0.3475	5.7882	2.6796	0.53375	0.5107	7.7393	0.99
0	4001	0.025755	0.2715	0.7041	5.6078	4.3924	0.81905	0.2701	11.2809	1
0	4002	0.022665	0.5031	0.6641	5.9106	3.6852	0.61709	0.0947	12.0485	1
0	4003	0.026061	0.6863	0.2969	4.4338	3.8796	0.58919	0.5381	16.5439	1
0	4004	0.002391	0.1909	0.7267	4.483	3.5836	0.70961	0.6163	15.8561	0.32
0	4005	0.011481	0.5123	0.6081	4.2674	4.0108	0.71195	0.0237	17.2621	0.96
0	4006	0.027885	0.6877	0.2065	4.8866	4.9724	0.56957	0.5331	14.8757	1
0	4007	0.007395	0.0651	0.7541	5.4886	3.6292	0.36383	0.6621	17.3951	1
0	4008	0.026427	0.7929	0.6733	4.0594	4.8364	0.78017	0.8593	19.2191	1
0	4009	0.021681	0.5073	0.2971	4.915	3.5628	0.21425	0.4425	1.5263	1
0	4010	0.008181	0.6077	0.2041	5.8602	1.5804	0.13451	0.7549	7.8989	0.78
0	4011	0.020175	0.3479	0.7969	5.4002	2.6028	0.73211	0.9265	17.7941	1
0	4012	0.008091	0.3297	0.7575	5.0934	1.6732	0.86459	0.5451	14.4767	0.76
0	4013	0.003201	0.2643	0.1733	4.7786	3.0732	0.19121	0.5665	11.0757	0.71
0	4014	0.019623	0.7933	0.8377	5.7942	4.0036	0.40721	0.0209	14.2449	1
0	4015	0.017109	0.2117	0.4943	4.1878	3.9188	0.62339	0.1941	6.7589	1
0	4016	0.015351	0.4435	0.6601	4.4386	2.8772	0.87989	0.2827	18.6681	1
0	4017	0.009351	0.0965	0.3747	4.6118	1.5724	0.67199	0.0035	6.5765	0.66
0	4018	0.014187	0.8461	0.4405	4.9394	4.114	0.09761	0.0949	2.3661	0.85
0	4019	0.015867	0.6757	0.1955	4.0778	1.0444	0.68639	0.8805	11.5659	0.82
0	4020	0.001839	0.7847	0.5927	4.0662	2.8372	0.17087	0.6185	19.0519	0
0	4021	0.023901	0.2109	0.4541	5.0718	2.0812	0.54635	0.8431	13.4127	0.98
0	4022	0.013149	0.4367	0.0303	4.0358	1.7804	0.69611	0.1455	4.8513	0.97
0	4023	0.015003	0.4343	0.8183	4.6982	2.0108	0.31595	0.8693	6.2003	0.93
0	4024	0.025593	0.9389	0.8519	5.2054	2.1956	0.71933	0.4959	19.3027	1
0	4025	0.000621	0.6821	0.5203	4.229	2.5884	0.51467	0.1277	15.0391	0
0	4026	0.009603	0.2693	0.0899	4.6482	2.1492	0.93965	0.4227	6.0559	0.95
0	4027	0.007971	0.1759	0.1349	5.125	2.166	0.47543	0.2033	17.8549	0.91
0	4028	0.004167	0.0029	0.4297	5.1842	2.8684	0.72185	0.6643	1.0019	0.78
0	4029	0.018381	0.2867	0.8239	5.1246	1.5092	0.59387	0.8309	1.0437	0.92
0	4030	0.022923	0.3519	0.6949	4.5518	3.6404	0.78161	0.6471	1.1273	1
0	4031	0.018885	0.7667	0.1995	5.649	2.3604	0.68513	0.2139	17.7371	1
0	4032	0.008985	0.1365	0.2755	4.8122	2.0612	0.18653	0.4225	9.3239	0.74
0	4033	0.015531	0.5289	0.0859	5.7338	3.6708	0.52169	0.2519	5.2237	1
0	4034	0.023589	0.5299	0.2449	4.7042	3.7884	0.48533	0.3625	3.4111	1
0	4035	0.006273	0.1415	0.3981	4.3946	2.6836	0.19085	0.5021	10.5779	0.69
0	4036	0.002265	0.8741	0.7225	5.6542	1.4188	0.26411	0.6131	18.1665	0
0	4037	0.015621	0.5491	0.3651	4.6746	1.17	0.45095	0.2971	12.0713	0.55
0	4038	0.029073	0.1027	0.1019	4.1514	3.7988	0.10877	0.7751	2.8145	1
0	4039	0.009687	0.4085	0.2767	5.4006	2.1596	0.87269	0.8425	5.7671	0.95
0	4040	0.020397	0.0273	0.6845	5.4434	4.5796	0.28085	0.5169	2.5941	1
0	4041	0.016791	0.7993	0.1813	4.1238	3.038	0.56759	0.6243	2.4307	1
0	4042	0.020145	0.6803	0.7963	4.2022	4.1012	0.88205	0.8363	18.6491	1
0	4043	0.008715	0.3277	0.0627	4.851	2.4236	0.14603	0.8179	3.8557	0.96
0	4044	0.007713	0.6469	0.0359	4.9902	3.1052	0.20795	0.5141	6.0217	1
0	4045	0.016071	0.3825	0.6675	5.407	2.814	0.19211	0.1883	1.5187	0.99
0	4046	0.006945	0.0787	0.1139	4.7358	4.5412	0.68315	0.4727	10.1257	1
0	4047	0.016809	0.3685	0.8029	5.165	3.174	0.07745	0.8989	15.5597	0.99
0	4048	0.004719	0.8073	0.4625	4.2786	2.2684	0.09491	0.0831	19.7549	0
0	4049	0.009531	0.6465	0.7243	4.8078	2.9252	0.10913	0.2743	19.5307	0.87
0	4050	0.017415	0.3491	0.9399	5.215	3.8524	0.77693	0.8031	19.9981	1
0	4051	0.022875	0.8811	0.8563	4.0558	2.6892	0.76829	0.1535	9.3771	1
0	4052	0.011559	0.2515	0.3141	4.0298	3.5796	0.59441	0.5681	17.5509	0.98
0	4053	0.013659	0.7817	0.8491	4.641	4.1924	0.40487	0.2155	7.2187	0.99
0	4054	0.023649	0.2107	0.3801	4.1814	1.5908	0.75785	0.5047	11.9687	0.96
0	4055	0.023031	0.3047	0.7009	5.2922	2.8348	0.78989	0.5671	11.6913	1
0	4056	0.004779	0.2457	0.0157	4.1542	2.4196	0.10841	0.3643	18.5275	0.65
0	4057	0.011793	0.6001	0.8253	4.3938	2.102	0.46895	0.1421	7.8039	0.94
0	4058	0.016221	0.0771	0.2713	4.5598	1.1212	0.12065	0.6769	3.5479	0.67
0	4059	0.002037	0.9947	0.2361	5.6446	4.9068	0.37337	0.3083	19.5383	0.91
0	4060	0.012093	0.8831	0.1425	4.1286	4.8524	0.07295	0.0803	7.3973	1
0	4061	0.007299	0.7107	0.8723	5.7306	1.658	0.08303	0.3429	2.5713	0.73
0	4062	0.012513	0.3789	0.5303	5.8386	2.6812	0.94649	0.5513	3.4415	0.94
0	4063	0.011451	0.4273	0.2907	5.303	1.5324	0.23441	0.1673	12.7249	0.75
0	4064	0.028407	0.4277	0.1597	5.0874	4.29	0.08663	0.7855	13.1505	1
0	4065	0.014289	0.0209	0.6307	5.4902	3.8012	0.76217	0.0065	18.8505	1
0	4066	0.003279	0.6905	0.4863	4.9514	3.4276	0.23243	0.4473	18.9759	0.02
0	4067	0.022263	0.3017	0.5863	4.5294	2.9916	0.70241	0.4105	9.7685	1
0	4068	0.012447	0.3109	0.7727	4.3638	2.194	0.42269	0.3943	5.0983	0.95
0	4069	0.018519	0.3673	0.9519	5.5438	1.15	0.10337	0.3699	11.6761	0.9
0	4070	0.024423	0.6595	0.7875	4.8942	4.3228	0.59117	0.8583	6.6107	1
0	4071	0.027393	0.9665	0.2679	5.5134	4.2532	0.25889	0.7005	8.2827	1
0	4072	0.018399	0.2169	0.4379	5.9166	4.5332	0.64049	0.6119	14.5755	1
0	4073	0.015915	0.2483	0.0969	4.2262	3.0548	0.48839	0.7649	11.5697	1
0	4074	0.000633	0.1357	0.1487	4.3578	1.8396	0.47849	0.9373	14.8985	0
0	4075	0.012189	0.0915	0.0431	5.7618	1.5276	0.57479	0.4049	14.1309	0.9
0	4076	0.019707	0.1705	0.9229	4.0094	1.4636	0.50675	0.7759	5.4897	0.93
0	4077	0.023259	0.5601	0.4585	4.6582	3.518	0.90221	0.9791	14.4463	1
0	4078	0.019089	0.7551	0.3489	4.9646	2.2348	0.71987	0.3809	13.3975	0.95
0	4079	0.014157	0.5691	0.2833	4.8358	3.914	0.08285	0.8879	17.3647	0.99
0	4080	0.009327	0.8011	0.4149	4.429	2.1532	0.32081	0.1211	2.8639	0.24
0	4081	0.002643	0.1621	0.9923	4.6266	3.974	0.57047	0.9973	19.5687	0.81
0	4082	0.008337	0.3885	0.2709	4.2042	1.5596	0.38723	0.8803	10.0573	0.47
0	4083	0.007305	0.5627	0.2017	4.6522	2.9292	0.65435	0.3213	6.2383	0.94
0	4084	0.010023	0.8333	0.5015	5.3246	1.302	0.21533	0.4903	17.7675	0
0	4085	0.026211	0.6173	0.9691	4.1986	2.2876	0.25403	0.1115	16.2285	1
0	4086	0.001743	0.2631	0.8803	5.2794	1.3452	0.21461	0.3067	15.2481	0
0	4087	0.022869	0.7041	0.9257	4.327	4.2892	0.67271	0.8271	7.7507	1
0	4088	0.026349	0.8873	0.4903	5.1238	3.6452	0.92831	0.9415	7.7241	0.86
0	4089	0.010551	0.7421	0.4773	5.711	3.686	0.81509	0.4487	15.2291	0.79
0	4090	0.017625	0.4255	0.1411	5.0542	1.87	0.72437	0.3433	18.4819	1
0	4091	0.007515	0.9459	0.4329	5.4714	3.7644	0.17609	0.6129	15.6281	0.38
0	4092	0.008325	0.3505	0.3003	4.5706	2.7196	0.59495	0.4437	11.5469	0.91
0	4093	0.009099	0.2695	0.7907	4.2802	1.3052	0.05999	0.5205	4.9577	0.26
0	4094	0.008577	0.5121	0.9803	4.1474	4.7412	0.85613	0.0957	5.5011	1
0	4095	0.028245	0.9371	0.0445	5.4062	2.0452	0.52115	0.0277	9.8445	1
0	4096	0.020511	0.4181	0.8353	4.6618	2.274	0.16331	0.5819	3.0881	0.99
0	4097	0.015999	0.7369	0.1799	4.5394	2.6084	0.28535	0.7271	6.4739	0.99
0	4098	0.013905	0.1505	0.3473	5.2134	2.5644	0.91391	0.3487	4.6765	0.99
0	4099	0.012765	0.7561	0.7213	5.119	4.55	0.68495	0.1275	15.5407	1
0	4100	0.023517	0.5511	0.6061	4.8746	4.5116	0.08861	0.2413	3.0539	1
0	4101	0.026355	0.9429	0.6361	4.325	2.894	0.64337	0.8467	13.7395	0.98
0	4102	0.014967	0.0129	0.4277	4.0954	1.2748	0.68477	0.2079	16.1981	0.81
0	4103	0.016461	0.2969	0.0999	4.3822	4.2036	0.82643	0.5959	2.5371	1
0	4104	0.001047	0.2453	0.1133	4.5766	3.4524	0.11291	0.0725	9.3657	0
0	4105	0.001311	0.9677	0.0503	5.279	2.1932	0.44681	0.2265	7.3821	0.02
0	4106	0.022431	0.0085	0.3073	4.7994	3.326	0.48461	0.1139	17.7903	1
0	4107	0.023913	0.4385	0.9971	5.419	1.6964	0.79925	0.2303	12.8085	1
0	4108	0.002001	0.3669	0.2895	5.6494	3.7524	0.55787	0.3539	6.4283	0.55
0	4109	0.025797	0.2649	0.9369	4.8446	2.3492	0.14279	0.0687	9.2365	1
0	4110	0.022065	0.0617	0.5769	4.5074	2.4052	0.05783	0.6265	3.4073	0.94
0	4111	0.021519	0.4635	0.3883	4.4374	2.0324	0.61943	0.9555	17.2317	0.95
0	4112	0.025089	0.9589	0.5483	4.1018	4.5772	0.28931	0.2709	11.5925	0.21
0	4113	0.017463	0.6379	0.8087	4.6426	1.9892	0.41009	0.8153	12.8845	0.98
0	4114	0.003747	0.9409	0.8571	5.3306	2.0484	0.41297	0.4737	8.8451	0.61
0	4115	0.011091	0.5815	0.6583	4.5086	1.6924	0.33755	0.5815	6.8957	0.38
0	4116	0.024921	0.2135	0.9423	4.3762	2.4172	0.23225	0.8229	17.2887	0.99
0	4117	0.023775	0.0481	0.2807	4.881	1.3364	0.52745	0.8435	13.3025	0.97
0	4118	0.013737	0.8353	0.4841	5.8546	3.6884	0.71303	0.7437	15.4685	0.86
0	4119	0.014889	0.8447	0.2447	5.0746	3.2828	0.05801	0.4161	17.9879	0.99
0	4120	0.021357	0.5997	0.0977	4.9266	2.5284	0.74003	0.7977	8.2789	1
0	4121	0.025017	0.4065	0.6371	4.873	4.6084	0.51773	0.7755	6.1129	1
