ModelType	Round	Snapshot	TrainingLoss	TrainingRMSE	ValidationRMSE
maxIncidence	11	27	-1.8110511302947998	0.04786144288429082	0.059439985762881384
maxIncidence	11	28	-1.8170291185379028	0.04614432702579135	0.05930641811545047
maxIncidence	11	29	-1.8220982551574707	0.05065815102360416	0.061659241950427705
maxIncidence	12	0	-1.5416563749313354	0.018372665556666595	0.04659963334425426
maxIncidence	12	1	-1.6398248672485352	0.019771867381815876	0.044018745287104366
maxIncidence	12	2	-1.704091191291809	0.020743922775415684	0.043136056677001884
maxIncidence	12	3	-1.7274911403656006	0.0214889317463917	0.042748018172087524
maxIncidence	12	4	-1.7532062530517578	0.022875585598787055	0.04303041137899804
maxIncidence	12	5	-1.7701090574264526	0.024418224916969305	0.04351560297041983
maxIncidence	12	6	-1.7846823930740356	0.024808576193442494	0.043629121272760106
maxIncidence	12	7	-1.7881910800933838	0.026640021668518147	0.04466836621476151
maxIncidence	12	8	-1.7987204790115356	0.02742984376188366	0.044976551176622345
maxIncidence	12	9	-1.8018659353256226	0.028540385058582377	0.04567182977961116
maxIncidence	12	10	-1.803101658821106	0.02956278288755868	0.04620736189679013
maxIncidence	12	11	-1.815161943435669	0.03113397274442936	0.04701741629914475
maxIncidence	12	12	-1.8157646656036377	0.03234391821002605	0.047756362251032206
maxIncidence	12	13	-1.8099509477615356	0.033245243058627444	0.04852885083318685
maxIncidence	12	14	-1.8113137483596802	0.03441338137167181	0.049383338234025714
maxIncidence	12	15	-1.8356497287750244	0.03562368298078422	0.05013841664741095
maxIncidence	12	16	-1.814745306968689	0.03655365150668766	0.05066354912869372
maxIncidence	12	17	-1.8186225891113281	0.03646845716541039	0.05091802572902539
maxIncidence	12	18	-1.8298993110656738	0.03836362833794237	0.051982719066538674
maxIncidence	12	19	-1.8206111192703247	0.03910666393791468	0.05270229969784127
maxIncidence	12	20	-1.833893060684204	0.04104044990266586	0.05386051355228254
maxIncidence	12	21	-1.8342492580413818	0.04165840995458341	0.054364567638656255
maxIncidence	12	22	-1.8211697340011597	0.04210257974503145	0.055166349852620096
maxIncidence	12	23	-1.8297135829925537	0.04356284934080767	0.0559687749875583
maxIncidence	12	24	-1.8334401845932007	0.043026572707568475	0.05659277087073853
maxIncidence	12	25	-1.8342849016189575	0.045947672665063145	0.05757035736194512
maxIncidence	12	26	-1.8371386528015137	0.04675094530783887	0.05854161870733207
maxIncidence	12	27	-1.83832848072052	0.04708374141258563	0.05853139642932057
maxIncidence	12	28	-1.8368395566940308	0.0490473672621838	0.06047930853772214
maxIncidence	12	29	-1.8398234844207764	0.049574853847887713	0.06036670118435886
maxIncidence	13	0	-1.5557851791381836	0.01832459948233934	0.04610608267342798
maxIncidence	13	1	-1.6599615812301636	0.01967269317584098	0.04348873385781354
maxIncidence	13	2	-1.714514136314392	0.020548297071346117	0.04253753856241132
maxIncidence	13	3	-1.7472091913223267	0.02152957001514847	0.04223994610329704
maxIncidence	13	4	-1.7568377256393433	0.022994085497061577	0.042597940080541664
maxIncidence	13	5	-1.7849681377410889	0.024120317863802296	0.042876648972890695
maxIncidence	13	6	-1.7908750772476196	0.025023611954474643	0.04329943299596709
maxIncidence	13	7	-1.8017339706420898	0.026177728568478047	0.04376669447495617
maxIncidence	13	8	-1.8080729246139526	0.02756017076778312	0.04453531549578458
maxIncidence	13	9	-1.8172880411148071	0.028373183963196384	0.045004494568947666
maxIncidence	13	10	-1.827387809753418	0.029890747306973085	0.04570079893285045
maxIncidence	13	11	-1.8177645206451416	0.030899794485326683	0.046458004937342555
maxIncidence	13	12	-1.8284968137741089	0.0317531087863314	0.046923238847014076
maxIncidence	13	13	-1.8306330442428589	0.03274103516739387	0.04762033314500686
maxIncidence	13	14	-1.8340216875076294	0.033975861045513284	0.04835330576515919
maxIncidence	13	15	-1.8435598611831665	0.03482508152412738	0.04903531180236988
maxIncidence	13	16	-1.8434277772903442	0.03585226196741375	0.049796434891195424
maxIncidence	13	17	-1.8366756439208984	0.036223034103654225	0.049937016123392845
maxIncidence	13	18	-1.8380258083343506	0.0382434038021756	0.05152628299881155
maxIncidence	13	19	-1.8436962366104126	0.039176657625990624	0.052444114550114974
maxIncidence	13	20	-1.8573236465454102	0.039466621599348675	0.05355394377313833
maxIncidence	13	21	-1.844458818435669	0.0421714081920926	0.054511976506708554
maxIncidence	13	22	-1.8477895259857178	0.041743730965650455	0.05383508923995096
maxIncidence	13	23	-1.8567365407943726	0.04368113714246569	0.05564408356661015
maxIncidence	13	24	-1.8497394323349	0.04502773825232562	0.05642937910133193
maxIncidence	13	25	-1.8520684242248535	0.04590176973577072	0.05710803569200213
maxIncidence	13	26	-1.85310697555542	0.045071327492608594	0.056648645742494216
maxIncidence	13	27	-1.8538131713867188	0.04769928918986167	0.05872142861599237
maxIncidence	13	28	-1.8622220754623413	0.04796599725007197	0.05880983428768683
maxIncidence	13	29	-1.8583177328109741	0.04961428098372597	0.061355002526360704
maxIncidence	14	0	-1.56844961643219	0.018345337240322664	0.04553083083180715
maxIncidence	14	1	-1.6700608730316162	0.01974320125998038	0.04304678177277101
maxIncidence	14	2	-1.731949806213379	0.02072943299038614	0.042131246577952974
maxIncidence	14	3	-1.754988670349121	0.021095741408859267	0.041602215427828194
maxIncidence	14	4	-1.7769218683242798	0.023013860900946658	0.04224221053995451
maxIncidence	14	5	-1.7931839227676392	0.024175784397549166	0.04256361108025191
maxIncidence	14	6	-1.80908203125	0.024971815526225072	0.042805668499737826
maxIncidence	14	7	-1.8208657503128052	0.02621442253456619	0.04349883875060287
maxIncidence	14	8	-1.823447585105896	0.027611500863968783	0.04428153628386767
maxIncidence	14	9	-1.8392428159713745	0.029281048155191832	0.04507973035810184
maxIncidence	14	10	-1.8262115716934204	0.029611287159829604	0.04532179360730139
maxIncidence	14	11	-1.8451313972473145	0.031667824972840056	0.046679691323613645
maxIncidence	14	12	-1.845255732536316	0.032149229223082054	0.047073073475170146
maxIncidence	14	13	-1.84806227684021	0.03252703284896873	0.04741080114769049
maxIncidence	14	14	-1.843622088432312	0.03367025723087931	0.04804381592218598
maxIncidence	14	15	-1.8477966785430908	0.03479001333827541	0.04887720245115741
maxIncidence	14	16	-1.8576654195785522	0.035142000838898534	0.0491052156330777
maxIncidence	14	17	-1.84878408908844	0.03649743101875516	0.05028404561485323
maxIncidence	14	18	-1.8565850257873535	0.03746834969014377	0.05056238401759924
maxIncidence	14	19	-1.8726611137390137	0.03820004222011702	0.05130732432509689
maxIncidence	14	20	-1.865241289138794	0.03993673315752742	0.05236288554158305
maxIncidence	14	21	-1.8598313331604004	0.04063777845179101	0.05287161990132243
maxIncidence	14	22	-1.857753038406372	0.03985816357415856	0.05306677291099138
maxIncidence	14	23	-1.8610094785690308	0.042260640955111256	0.05420415004684083
maxIncidence	14	24	-1.862549066543579	0.04216092017369639	0.05471153967136588
maxIncidence	14	25	-1.8652822971343994	0.044470648756311994	0.05672504822602232
maxIncidence	14	26	-1.8667069673538208	0.04630421535048659	0.057350195617115206
maxIncidence	14	27	-1.865200400352478	0.046460392736464996	0.057315772062239256
maxIncidence	14	28	-1.8619674444198608	0.047759560905808345	0.05882228999462851
maxIncidence	14	29	-1.8613946437835693	0.04958460610154452	0.059702344123589046
maxIncidence	15	0	-1.5842578411102295	0.018741589625846693	0.04527586178771198
maxIncidence	15	1	-1.6917792558670044	0.019930534857210667	0.042780916836111155
maxIncidence	15	2	-1.7416479587554932	0.020869261612670775	0.04191700711938151
maxIncidence	15	3	-1.7694077491760254	0.021806838765737628	0.04164002870423484
maxIncidence	15	4	-1.7993476390838623	0.02308788137662622	0.04194181439189411
maxIncidence	15	5	-1.8112038373947144	0.0245097451431171	0.04262937697898958
maxIncidence	15	6	-1.828809380531311	0.025215953176788635	0.04284145399708737
maxIncidence	15	7	-1.8342496156692505	0.02654683460366074	0.04338810638675593
maxIncidence	15	8	-1.8461511135101318	0.027567637320552906	0.043972110822801364
maxIncidence	15	9	-1.8500652313232422	0.028533979867821996	0.04450948268412791
maxIncidence	15	10	-1.8386362791061401	0.029634754173394146	0.044961033697886156
maxIncidence	15	11	-1.8458834886550903	0.030603666038560403	0.04568256548088307
maxIncidence	15	12	-1.858780026435852	0.031366214104856745	0.046131917849433685
maxIncidence	15	13	-1.8601717948913574	0.034005260652786036	0.047897908563761936
maxIncidence	15	14	-1.864319920539856	0.03526136538680115	0.04886628335336338
maxIncidence	15	15	-1.86473548412323	0.03532520347388362	0.04907361766911704
maxIncidence	15	16	-1.8717327117919922	0.03643692247680159	0.049529055466364165
maxIncidence	15	17	-1.872788667678833	0.03694828948093105	0.04977852471607733
maxIncidence	15	18	-1.8692065477371216	0.0375284980688061	0.05120045682889524
maxIncidence	15	19	-1.8768718242645264	0.03997194559363072	0.05220537294559949
maxIncidence	15	20	-1.8752851486206055	0.04052389283735415	0.05254037720668707
maxIncidence	15	21	-1.8727397918701172	0.040632368864385975	0.05283722182042704
maxIncidence	15	22	-1.875101923942566	0.04301222535733548	0.05450935878067051
maxIncidence	15	23	-1.8702765703201294	0.04450358160542688	0.055676708263377866
maxIncidence	15	24	-1.8778913021087646	0.04312229633502758	0.05456979690211584
maxIncidence	15	25	-1.8759081363677979	0.044805419976353546	0.05588448561564148
maxIncidence	15	26	-1.878707766532898	0.045511068899834486	0.05634327440641928
maxIncidence	15	27	-1.8804656267166138	0.04696940905399665	0.05791995653651517
maxIncidence	15	28	-1.8798238039016724	0.048423796839400554	0.05874976359625075
maxIncidence	15	29	-1.8812116384506226	0.04905417957629355	0.05958889381497355
