municipality	alphaRest	rmse	rank
CO70708	0.005510204081632653	0.5703022545112948	244
CO70713	0.004285714285714285	0.5703022545112948	244
CO73001	0.015918367346938776	0.5703022545112948	244
CO73168	0.010408163265306122	0.5703022545112948	244
CO73268	0.007346938775510204	0.5703022545112948	244
CO73283	0.012857142857142857	0.5703022545112948	244
CO73319	0.02877551020408163	0.5703022545112948	244
CO73411	0.00857142857142857	0.5703022545112948	244
CO73449	0.03	0.5703022545112948	244
CO73504	0.01346938775510204	0.5703022545112948	244
CO73555	0.010408163265306122	0.5703022545112948	244
CO76001	0.00857142857142857	0.5703022545112948	244
CO76147	0.007959183673469388	0.5703022545112948	244
CO76233	0.007346938775510204	0.5703022545112948	244
CO76248	0.006122448979591836	0.5703022545112948	244
CO76275	0.010408163265306122	0.5703022545112948	244
CO76318	0.007346938775510204	0.5703022545112948	244
CO76364	0.004897959183673469	0.5703022545112948	244
CO76520	0.005510204081632653	0.5703022545112948	244
CO76563	0.006122448979591836	0.5703022545112948	244
CO76622	0.012244897959183673	0.5703022545112948	244
CO76736	0.004285714285714285	0.5703022545112948	244
CO76834	0.004897959183673469	0.5703022545112948	244
CO76892	0.004897959183673469	0.5703022545112948	244
CO76895	0.007959183673469388	0.5703022545112948	244
CO81001	0.014693877551020407	0.5703022545112948	244
CO81065	0.009795918367346938	0.5703022545112948	244
CO81736	0.012244897959183673	0.5703022545112948	244
CO81794	0.004897959183673469	0.5703022545112948	244
CO85001	0.028163265306122447	0.5703022545112948	244
CO85010	0.028163265306122447	0.5703022545112948	244
CO86001	0.007959183673469388	0.5703022545112948	244
CO86320	0.011020408163265306	0.5703022545112948	244
CO86568	0.011020408163265306	0.5703022545112948	244
CO86865	0.018979591836734692	0.5703022545112948	244
CO91001	0.028163265306122447	0.5703022545112948	244
CO95001	0.009795918367346938	0.5703022545112948	244
CO97001	0.03	0.5703022545112948	244
CO99773	0.009183673469387754	0.5703022545112948	244
CO05001	0.009183673469387754	0.5703117029564674	245
CO05045	0.007346938775510204	0.5703117029564674	245
CO05051	0.007346938775510204	0.5703117029564674	245
CO05079	0.007959183673469388	0.5703117029564674	245
CO05088	0.007959183673469388	0.5703117029564674	245
CO05120	0.007959183673469388	0.5703117029564674	245
CO05147	0.007346938775510204	0.5703117029564674	245
CO05154	0.00673469387755102	0.5703117029564674	245
CO05172	0.00673469387755102	0.5703117029564674	245
CO05212	0.009795918367346938	0.5703117029564674	245
CO05250	0.009183673469387754	0.5703117029564674	245
CO05308	0.009183673469387754	0.5703117029564674	245
CO05360	0.00673469387755102	0.5703117029564674	245
CO05490	0.007959183673469388	0.5703117029564674	245
CO05579	0.007959183673469388	0.5703117029564674	245
CO05665	0.00857142857142857	0.5703117029564674	245
CO05736	0.010408163265306122	0.5703117029564674	245
CO05790	0.00857142857142857	0.5703117029564674	245
CO05837	0.00673469387755102	0.5703117029564674	245
CO05895	0.007346938775510204	0.5703117029564674	245
CO08001	0.007346938775510204	0.5703117029564674	245
CO08078	0.007959183673469388	0.5703117029564674	245
CO08296	0.009795918367346938	0.5703117029564674	245
CO08433	0.007346938775510204	0.5703117029564674	245
CO08573	0.00673469387755102	0.5703117029564674	245
CO08638	0.00857142857142857	0.5703117029564674	245
CO08758	0.006122448979591836	0.5703117029564674	245
CO13052	0.007959183673469388	0.5703117029564674	245
CO13244	0.007959183673469388	0.5703117029564674	245
CO13430	0.00673469387755102	0.5703117029564674	245
CO13468	0.00857142857142857	0.5703117029564674	245
CO13657	0.01714285714285714	0.5703117029564674	245
CO13670	0.007959183673469388	0.5703117029564674	245
CO13688	0.011632653061224489	0.5703117029564674	245
CO13836	0.007346938775510204	0.5703117029564674	245
CO15572	0.009183673469387754	0.5703117029564674	245
CO17042	0.007959183673469388	0.5703117029564674	245
CO17174	0.009183673469387754	0.5703117029564674	245
CO17380	0.00857142857142857	0.5703117029564674	245
CO18001	0.007959183673469388	0.5703117029564674	245
CO18150	0.007959183673469388	0.5703117029564674	245
CO18592	0.007959183673469388	0.5703117029564674	245
CO18753	0.009795918367346938	0.5703117029564674	245
CO19212	0.007959183673469388	0.5703117029564674	245
CO19455	0.007959183673469388	0.5703117029564674	245
CO19573	0.009183673469387754	0.5703117029564674	245
CO19698	0.007959183673469388	0.5703117029564674	245
CO20001	0.00857142857142857	0.5703117029564674	245
CO20011	0.009183673469387754	0.5703117029564674	245
CO20013	0.011020408163265306	0.5703117029564674	245
CO20060	0.009183673469387754	0.5703117029564674	245
CO20175	0.011632653061224489	0.5703117029564674	245
CO23001	0.007959183673469388	0.5703117029564674	245
CO23068	0.007959183673469388	0.5703117029564674	245
CO23162	0.007346938775510204	0.5703117029564674	245
CO23182	0.007346938775510204	0.5703117029564674	245
CO23189	0.007346938775510204	0.5703117029564674	245
CO23417	0.007346938775510204	0.5703117029564674	245
CO23466	0.007959183673469388	0.5703117029564674	245
CO23555	0.009183673469387754	0.5703117029564674	245
CO23570	0.009795918367346938	0.5703117029564674	245
CO23580	0.007346938775510204	0.5703117029564674	245
CO23660	0.00673469387755102	0.5703117029564674	245
CO23670	0.007346938775510204	0.5703117029564674	245
CO23672	0.007346938775510204	0.5703117029564674	245
CO23678	0.007959183673469388	0.5703117029564674	245
CO23686	0.00857142857142857	0.5703117029564674	245
CO23807	0.00673469387755102	0.5703117029564674	245
CO23815	0.007959183673469388	0.5703117029564674	245
CO23855	0.010408163265306122	0.5703117029564674	245
CO25290	0.012857142857142857	0.5703117029564674	245
CO25307	0.011632653061224489	0.5703117029564674	245
CO25320	0.01836734693877551	0.5703117029564674	245
CO25386	0.020816326530612245	0.5703117029564674	245
CO27001	0.00673469387755102	0.5703117029564674	245
CO41001	0.009183673469387754	0.5703117029564674	245
CO41132	0.009795918367346938	0.5703117029564674	245
CO41298	0.012857142857142857	0.5703117029564674	245
CO41306	0.00857142857142857	0.5703117029564674	245
CO41396	0.012857142857142857	0.5703117029564674	245
CO41524	0.015918367346938776	0.5703117029564674	245
CO41551	0.010408163265306122	0.5703117029564674	245
CO41668	0.012244897959183673	0.5703117029564674	245
CO44001	0.006122448979591836	0.5703117029564674	245
CO44035	0.007346938775510204	0.5703117029564674	245
CO44078	0.009795918367346938	0.5703117029564674	245
CO44090	0.007346938775510204	0.5703117029564674	245
CO44279	0.007959183673469388	0.5703117029564674	245
CO44430	0.007346938775510204	0.5703117029564674	245
CO44560	0.00673469387755102	0.5703117029564674	245
CO44650	0.00857142857142857	0.5703117029564674	245
CO44847	0.00673469387755102	0.5703117029564674	245
CO47001	0.007346938775510204	0.5703117029564674	245
CO47053	0.011632653061224489	0.5703117029564674	245
CO47189	0.007346938775510204	0.5703117029564674	245
CO47245	0.007346938775510204	0.5703117029564674	245
CO47288	0.00857142857142857	0.5703117029564674	245
CO47555	0.007959183673469388	0.5703117029564674	245
CO47980	0.007346938775510204	0.5703117029564674	245
CO50001	0.009795918367346938	0.5703117029564674	245
CO50006	0.015306122448979591	0.5703117029564674	245
CO50313	0.015918367346938776	0.5703117029564674	245
CO50350	0.009183673469387754	0.5703117029564674	245
CO50573	0.028163265306122447	0.5703117029564674	245
CO54003	0.010408163265306122	0.5703117029564674	245
CO54405	0.009795918367346938	0.5703117029564674	245
CO54498	0.00857142857142857	0.5703117029564674	245
CO54810	0.011020408163265306	0.5703117029564674	245
CO54874	0.009183673469387754	0.5703117029564674	245
CO63001	0.01714285714285714	0.5703117029564674	245
CO63130	0.012857142857142857	0.5703117029564674	245
CO63190	0.011020408163265306	0.5703117029564674	245
CO63401	0.010408163265306122	0.5703117029564674	245
CO63470	0.012244897959183673	0.5703117029564674	245
CO63594	0.011632653061224489	0.5703117029564674	245
CO66001	0.015306122448979591	0.5703117029564674	245
CO66170	0.01653061224489796	0.5703117029564674	245
CO66400	0.011020408163265306	0.5703117029564674	245
CO66682	0.00857142857142857	0.5703117029564674	245
CO68001	0.009795918367346938	0.5703117029564674	245
CO68081	0.009183673469387754	0.5703117029564674	245
CO68190	0.009183673469387754	0.5703117029564674	245
CO68276	0.010408163265306122	0.5703117029564674	245
CO68307	0.009183673469387754	0.5703117029564674	245
CO68406	0.010408163265306122	0.5703117029564674	245
CO68547	0.010408163265306122	0.5703117029564674	245
CO68575	0.00857142857142857	0.5703117029564674	245
CO68679	0.015918367346938776	0.5703117029564674	245
CO68689	0.009183673469387754	0.5703117029564674	245
CO68755	0.025714285714285714	0.5703117029564674	245
CO70001	0.011020408163265306	0.5703117029564674	245
CO70215	0.009795918367346938	0.5703117029564674	245
CO70429	0.00857142857142857	0.5703117029564674	245
CO70670	0.009795918367346938	0.5703117029564674	245
CO70708	0.00857142857142857	0.5703117029564674	245
CO70713	0.007346938775510204	0.5703117029564674	245
CO73001	0.014081632653061223	0.5703117029564674	245
CO73168	0.012244897959183673	0.5703117029564674	245
CO73268	0.010408163265306122	0.5703117029564674	245
CO73283	0.014081632653061223	0.5703117029564674	245
CO73319	0.019591836734693877	0.5703117029564674	245
CO73411	0.011020408163265306	0.5703117029564674	245
CO73449	0.022653061224489793	0.5703117029564674	245
CO73504	0.01346938775510204	0.5703117029564674	245
CO73555	0.011632653061224489	0.5703117029564674	245
CO76001	0.010408163265306122	0.5703117029564674	245
CO76147	0.010408163265306122	0.5703117029564674	245
CO76233	0.009795918367346938	0.5703117029564674	245
CO76248	0.009183673469387754	0.5703117029564674	245
CO76275	0.012244897959183673	0.5703117029564674	245
CO76318	0.009795918367346938	0.5703117029564674	245
CO76364	0.007959183673469388	0.5703117029564674	245
CO76520	0.00857142857142857	0.5703117029564674	245
CO76563	0.00857142857142857	0.5703117029564674	245
CO76622	0.01346938775510204	0.5703117029564674	245
CO76736	0.007346938775510204	0.5703117029564674	245
CO76834	0.007959183673469388	0.5703117029564674	245
CO76892	0.007959183673469388	0.5703117029564674	245
CO76895	0.010408163265306122	0.5703117029564674	245
CO81001	0.014693877551020407	0.5703117029564674	245
CO81065	0.011632653061224489	0.5703117029564674	245
CO81736	0.012857142857142857	0.5703117029564674	245
CO81794	0.007959183673469388	0.5703117029564674	245
CO85001	0.018979591836734692	0.5703117029564674	245
CO85010	0.019591836734693877	0.5703117029564674	245
CO86001	0.010408163265306122	0.5703117029564674	245
CO86320	0.012244897959183673	0.5703117029564674	245
CO86568	0.012244897959183673	0.5703117029564674	245
CO86865	0.014693877551020407	0.5703117029564674	245
CO91001	0.019591836734693877	0.5703117029564674	245
CO95001	0.011020408163265306	0.5703117029564674	245
CO97001	0.01653061224489796	0.5703117029564674	245
CO99773	0.011020408163265306	0.5703117029564674	245
CO05001	0.003673469387755102	0.5703387047235595	246
CO05045	0.003061224489795918	0.5703387047235595	246
CO05051	0.003061224489795918	0.5703387047235595	246
CO05079	0.003061224489795918	0.5703387047235595	246
CO05088	0.003061224489795918	0.5703387047235595	246
CO05120	0.003061224489795918	0.5703387047235595	246
CO05147	0.003061224489795918	0.5703387047235595	246
CO05154	0.003061224489795918	0.5703387047235595	246
CO05172	0.0024489795918367346	0.5703387047235595	246
CO05212	0.004285714285714285	0.5703387047235595	246
CO05250	0.004285714285714285	0.5703387047235595	246
CO05308	0.003673469387755102	0.5703387047235595	246
CO05360	0.0024489795918367346	0.5703387047235595	246
CO05490	0.003061224489795918	0.5703387047235595	246
CO05579	0.003061224489795918	0.5703387047235595	246
CO05665	0.003673469387755102	0.5703387047235595	246
CO05736	0.004897959183673469	0.5703387047235595	246
CO05790	0.003673469387755102	0.5703387047235595	246
CO05837	0.0024489795918367346	0.5703387047235595	246
CO05895	0.003061224489795918	0.5703387047235595	246
CO08001	0.003061224489795918	0.5703387047235595	246
CO08078	0.003673469387755102	0.5703387047235595	246
CO08296	0.004285714285714285	0.5703387047235595	246
CO08433	0.003061224489795918	0.5703387047235595	246
CO08573	0.003061224489795918	0.5703387047235595	246
CO08638	0.003673469387755102	0.5703387047235595	246
CO08758	0.0024489795918367346	0.5703387047235595	246
CO13052	0.003061224489795918	0.5703387047235595	246
CO13244	0.003061224489795918	0.5703387047235595	246
CO13430	0.003061224489795918	0.5703387047235595	246
CO13468	0.003673469387755102	0.5703387047235595	246
CO13657	0.00857142857142857	0.5703387047235595	246
CO13670	0.003061224489795918	0.5703387047235595	246
CO13688	0.004897959183673469	0.5703387047235595	246
CO13836	0.003061224489795918	0.5703387047235595	246
CO15572	0.003673469387755102	0.5703387047235595	246
CO17042	0.003061224489795918	0.5703387047235595	246
CO17174	0.004285714285714285	0.5703387047235595	246
CO17380	0.003673469387755102	0.5703387047235595	246
CO18001	0.003061224489795918	0.5703387047235595	246
CO18150	0.003673469387755102	0.5703387047235595	246
CO18592	0.003061224489795918	0.5703387047235595	246
CO18753	0.004285714285714285	0.5703387047235595	246
CO19212	0.003673469387755102	0.5703387047235595	246
CO19455	0.003673469387755102	0.5703387047235595	246
CO19573	0.003673469387755102	0.5703387047235595	246
CO19698	0.003061224489795918	0.5703387047235595	246
CO20001	0.003673469387755102	0.5703387047235595	246
CO20011	0.003673469387755102	0.5703387047235595	246
CO20013	0.004897959183673469	0.5703387047235595	246
CO20060	0.004285714285714285	0.5703387047235595	246
CO20175	0.004897959183673469	0.5703387047235595	246
CO23001	0.003673469387755102	0.5703387047235595	246
CO23068	0.003673469387755102	0.5703387047235595	246
CO23162	0.003061224489795918	0.5703387047235595	246
CO23182	0.003061224489795918	0.5703387047235595	246
CO23189	0.003061224489795918	0.5703387047235595	246
CO23417	0.003061224489795918	0.5703387047235595	246
CO23466	0.003061224489795918	0.5703387047235595	246
CO23555	0.004285714285714285	0.5703387047235595	246
CO23570	0.004285714285714285	0.5703387047235595	246
CO23580	0.003061224489795918	0.5703387047235595	246
CO23660	0.003061224489795918	0.5703387047235595	246
CO23670	0.003061224489795918	0.5703387047235595	246
CO23672	0.003061224489795918	0.5703387047235595	246
CO23678	0.003061224489795918	0.5703387047235595	246
CO23686	0.003673469387755102	0.5703387047235595	246
CO23807	0.0024489795918367346	0.5703387047235595	246
CO23815	0.003673469387755102	0.5703387047235595	246
CO23855	0.004285714285714285	0.5703387047235595	246
CO25290	0.006122448979591836	0.5703387047235595	246
CO25307	0.005510204081632653	0.5703387047235595	246
CO25320	0.009183673469387754	0.5703387047235595	246
CO25386	0.010408163265306122	0.5703387047235595	246
CO27001	0.003061224489795918	0.5703387047235595	246
CO41001	0.003673469387755102	0.5703387047235595	246
CO41132	0.004285714285714285	0.5703387047235595	246
CO41298	0.005510204081632653	0.5703387047235595	246
CO41306	0.003673469387755102	0.5703387047235595	246
CO41396	0.006122448979591836	0.5703387047235595	246
CO41524	0.007346938775510204	0.5703387047235595	246
CO41551	0.004897959183673469	0.5703387047235595	246
CO41668	0.005510204081632653	0.5703387047235595	246
CO44001	0.0024489795918367346	0.5703387047235595	246
CO44035	0.003061224489795918	0.5703387047235595	246
CO44078	0.004285714285714285	0.5703387047235595	246
CO44090	0.003061224489795918	0.5703387047235595	246
CO44279	0.003673469387755102	0.5703387047235595	246
CO44430	0.003061224489795918	0.5703387047235595	246
CO44560	0.0024489795918367346	0.5703387047235595	246
CO44650	0.003673469387755102	0.5703387047235595	246
CO44847	0.0024489795918367346	0.5703387047235595	246
CO47001	0.003061224489795918	0.5703387047235595	246
CO47053	0.005510204081632653	0.5703387047235595	246
CO47189	0.003061224489795918	0.5703387047235595	246
CO47245	0.003061224489795918	0.5703387047235595	246
CO47288	0.003673469387755102	0.5703387047235595	246
CO47555	0.003673469387755102	0.5703387047235595	246
CO47980	0.003061224489795918	0.5703387047235595	246
CO50001	0.004285714285714285	0.5703387047235595	246
CO50006	0.007346938775510204	0.5703387047235595	246
CO50313	0.007959183673469388	0.5703387047235595	246
CO50350	0.003673469387755102	0.5703387047235595	246
CO50573	0.019591836734693877	0.5703387047235595	246
CO54003	0.004897959183673469	0.5703387047235595	246
CO54405	0.004285714285714285	0.5703387047235595	246
CO54498	0.003673469387755102	0.5703387047235595	246
CO54810	0.004897959183673469	0.5703387047235595	246
CO54874	0.004285714285714285	0.5703387047235595	246
CO63001	0.007959183673469388	0.5703387047235595	246
CO63130	0.006122448979591836	0.5703387047235595	246
CO63190	0.004897959183673469	0.5703387047235595	246
CO63401	0.004897959183673469	0.5703387047235595	246
CO63470	0.005510204081632653	0.5703387047235595	246
CO63594	0.004897959183673469	0.5703387047235595	246
CO66001	0.00673469387755102	0.5703387047235595	246
CO66170	0.007959183673469388	0.5703387047235595	246
CO66400	0.004897959183673469	0.5703387047235595	246
CO66682	0.003673469387755102	0.5703387047235595	246
CO68001	0.004285714285714285	0.5703387047235595	246
CO68081	0.004285714285714285	0.5703387047235595	246
CO68190	0.003673469387755102	0.5703387047235595	246
CO68276	0.004897959183673469	0.5703387047235595	246
CO68307	0.004285714285714285	0.5703387047235595	246
CO68406	0.004285714285714285	0.5703387047235595	246
CO68547	0.004897959183673469	0.5703387047235595	246
CO68575	0.003673469387755102	0.5703387047235595	246
CO68679	0.007959183673469388	0.5703387047235595	246
CO68689	0.003673469387755102	0.5703387047235595	246
CO68755	0.012857142857142857	0.5703387047235595	246
CO70001	0.004897959183673469	0.5703387047235595	246
CO70215	0.004285714285714285	0.5703387047235595	246
CO70429	0.003673469387755102	0.5703387047235595	246
CO70670	0.004285714285714285	0.5703387047235595	246
CO70708	0.003673469387755102	0.5703387047235595	246
CO70713	0.003061224489795918	0.5703387047235595	246
CO73001	0.006122448979591836	0.5703387047235595	246
CO73168	0.005510204081632653	0.5703387047235595	246
CO73268	0.004285714285714285	0.5703387047235595	246
CO73283	0.006122448979591836	0.5703387047235595	246
CO73319	0.010408163265306122	0.5703387047235595	246
CO73411	0.004897959183673469	0.5703387047235595	246
CO73449	0.011632653061224489	0.5703387047235595	246
CO73504	0.00673469387755102	0.5703387047235595	246
CO73555	0.005510204081632653	0.5703387047235595	246
CO76001	0.004897959183673469	0.5703387047235595	246
CO76147	0.004897959183673469	0.5703387047235595	246
CO76233	0.004285714285714285	0.5703387047235595	246
CO76248	0.003673469387755102	0.5703387047235595	246
CO76275	0.005510204081632653	0.5703387047235595	246
CO76318	0.004285714285714285	0.5703387047235595	246
CO76364	0.003061224489795918	0.5703387047235595	246
CO76520	0.003673469387755102	0.5703387047235595	246
CO76563	0.003673469387755102	0.5703387047235595	246
CO76622	0.006122448979591836	0.5703387047235595	246
CO76736	0.003061224489795918	0.5703387047235595	246
CO76834	0.003061224489795918	0.5703387047235595	246
CO76892	0.003061224489795918	0.5703387047235595	246
CO76895	0.004897959183673469	0.5703387047235595	246
CO81001	0.007346938775510204	0.5703387047235595	246
CO81065	0.005510204081632653	0.5703387047235595	246
CO81736	0.006122448979591836	0.5703387047235595	246
CO81794	0.003061224489795918	0.5703387047235595	246
CO85001	0.010408163265306122	0.5703387047235595	246
CO85010	0.011020408163265306	0.5703387047235595	246
CO86001	0.004897959183673469	0.5703387047235595	246
CO86320	0.005510204081632653	0.5703387047235595	246
CO86568	0.006122448979591836	0.5703387047235595	246
CO86865	0.007346938775510204	0.5703387047235595	246
CO91001	0.012244897959183673	0.5703387047235595	246
CO95001	0.004897959183673469	0.5703387047235595	246
CO97001	0.00857142857142857	0.5703387047235595	246
CO99773	0.004897959183673469	0.5703387047235595	246
CO05001	0.011020408163265306	0.5703512961326814	247
CO05045	0.010408163265306122	0.5703512961326814	247
CO05051	0.009183673469387754	0.5703512961326814	247
CO05079	0.010408163265306122	0.5703512961326814	247
CO05088	0.010408163265306122	0.5703512961326814	247
CO05120	0.010408163265306122	0.5703512961326814	247
CO05147	0.009795918367346938	0.5703512961326814	247
CO05154	0.009795918367346938	0.5703512961326814	247
CO05172	0.00857142857142857	0.5703512961326814	247
CO05212	0.012244897959183673	0.5703512961326814	247
CO05250	0.012857142857142857	0.5703512961326814	247
CO05308	0.011632653061224489	0.5703512961326814	247
CO05360	0.009183673469387754	0.5703512961326814	247
CO05490	0.010408163265306122	0.5703512961326814	247
CO05579	0.010408163265306122	0.5703512961326814	247
CO05665	0.011020408163265306	0.5703512961326814	247
CO05736	0.01346938775510204	0.5703512961326814	247
CO05790	0.011632653061224489	0.5703512961326814	247
CO05837	0.009183673469387754	0.5703512961326814	247
CO05895	0.009795918367346938	0.5703512961326814	247
CO08001	0.009795918367346938	0.5703512961326814	247
CO08078	0.010408163265306122	0.5703512961326814	247
CO08296	0.012244897959183673	0.5703512961326814	247
CO08433	0.009183673469387754	0.5703512961326814	247
CO08573	0.009795918367346938	0.5703512961326814	247
CO08638	0.011020408163265306	0.5703512961326814	247
CO08758	0.009183673469387754	0.5703512961326814	247
CO13052	0.011020408163265306	0.5703512961326814	247
CO13244	0.010408163265306122	0.5703512961326814	247
CO13430	0.009795918367346938	0.5703512961326814	247
CO13468	0.011632653061224489	0.5703512961326814	247
CO13657	0.022040816326530613	0.5703512961326814	247
CO13670	0.009795918367346938	0.5703512961326814	247
CO13688	0.015306122448979591	0.5703512961326814	247
CO13836	0.009795918367346938	0.5703512961326814	247
CO15572	0.011632653061224489	0.5703512961326814	247
CO17042	0.010408163265306122	0.5703512961326814	247
CO17174	0.012244897959183673	0.5703512961326814	247
CO17380	0.010408163265306122	0.5703512961326814	247
CO18001	0.010408163265306122	0.5703512961326814	247
CO18150	0.010408163265306122	0.5703512961326814	247
CO18592	0.009795918367346938	0.5703512961326814	247
CO18753	0.012857142857142857	0.5703512961326814	247
CO19212	0.011632653061224489	0.5703512961326814	247
CO19455	0.010408163265306122	0.5703512961326814	247
CO19573	0.012244897959183673	0.5703512961326814	247
CO19698	0.010408163265306122	0.5703512961326814	247
CO20001	0.010408163265306122	0.5703512961326814	247
CO20011	0.012244897959183673	0.5703512961326814	247
CO20013	0.014081632653061223	0.5703512961326814	247
CO20060	0.012244897959183673	0.5703512961326814	247
CO20175	0.01346938775510204	0.5703512961326814	247
CO23001	0.011020408163265306	0.5703512961326814	247
CO23068	0.012244897959183673	0.5703512961326814	247
CO23162	0.009795918367346938	0.5703512961326814	247
CO23182	0.009795918367346938	0.5703512961326814	247
CO23189	0.009795918367346938	0.5703512961326814	247
CO23417	0.009795918367346938	0.5703512961326814	247
CO23466	0.011020408163265306	0.5703512961326814	247
CO23555	0.012857142857142857	0.5703512961326814	247
CO23570	0.01346938775510204	0.5703512961326814	247
CO23580	0.009795918367346938	0.5703512961326814	247
CO23660	0.009795918367346938	0.5703512961326814	247
CO23670	0.009795918367346938	0.5703512961326814	247
CO23672	0.010408163265306122	0.5703512961326814	247
CO23678	0.010408163265306122	0.5703512961326814	247
CO23686	0.011020408163265306	0.5703512961326814	247
CO23807	0.009183673469387754	0.5703512961326814	247
CO23815	0.010408163265306122	0.5703512961326814	247
CO23855	0.01346938775510204	0.5703512961326814	247
CO25290	0.015918367346938776	0.5703512961326814	247
CO25307	0.014693877551020407	0.5703512961326814	247
CO25320	0.026326530612244898	0.5703512961326814	247
CO25386	0.02387755102040816	0.5703512961326814	247
CO27001	0.009795918367346938	0.5703512961326814	247
CO41001	0.011632653061224489	0.5703512961326814	247
CO41132	0.011632653061224489	0.5703512961326814	247
CO41298	0.015306122448979591	0.5703512961326814	247
CO41306	0.011020408163265306	0.5703512961326814	247
CO41396	0.01653061224489796	0.5703512961326814	247
CO41524	0.017755102040816324	0.5703512961326814	247
CO41551	0.014081632653061223	0.5703512961326814	247
CO41668	0.01653061224489796	0.5703512961326814	247
CO44001	0.00857142857142857	0.5703512961326814	247
CO44035	0.009183673469387754	0.5703512961326814	247
CO44078	0.012244897959183673	0.5703512961326814	247
CO44090	0.010408163265306122	0.5703512961326814	247
CO44279	0.011020408163265306	0.5703512961326814	247
CO44430	0.009183673469387754	0.5703512961326814	247
CO44560	0.00857142857142857	0.5703512961326814	247
CO44650	0.011632653061224489	0.5703512961326814	247
CO44847	0.00857142857142857	0.5703512961326814	247
CO47001	0.010408163265306122	0.5703512961326814	247
CO47053	0.01714285714285714	0.5703512961326814	247
CO47189	0.009795918367346938	0.5703512961326814	247
CO47245	0.009183673469387754	0.5703512961326814	247
CO47288	0.011632653061224489	0.5703512961326814	247
CO47555	0.010408163265306122	0.5703512961326814	247
CO47980	0.009183673469387754	0.5703512961326814	247
CO50001	0.012244897959183673	0.5703512961326814	247
CO50006	0.018979591836734692	0.5703512961326814	247
CO50313	0.022653061224489793	0.5703512961326814	247
CO50350	0.011632653061224489	0.5703512961326814	247
CO50573	0.03	0.5703512961326814	247
CO54003	0.014081632653061223	0.5703512961326814	247
CO54405	0.014081632653061223	0.5703512961326814	247
CO54498	0.011632653061224489	0.5703512961326814	247
CO54810	0.014081632653061223	0.5703512961326814	247
CO54874	0.012857142857142857	0.5703512961326814	247
CO63001	0.020816326530612245	0.5703512961326814	247
CO63130	0.015306122448979591	0.5703512961326814	247
CO63190	0.014081632653061223	0.5703512961326814	247
CO63401	0.014081632653061223	0.5703512961326814	247
CO63470	0.014693877551020407	0.5703512961326814	247
CO63594	0.015306122448979591	0.5703512961326814	247
CO66001	0.02142857142857143	0.5703512961326814	247
CO66170	0.022653061224489793	0.5703512961326814	247
CO66400	0.014081632653061223	0.5703512961326814	247
CO66682	0.012244897959183673	0.5703512961326814	247
CO68001	0.012244897959183673	0.5703512961326814	247
CO68081	0.011632653061224489	0.5703512961326814	247
CO68190	0.011632653061224489	0.5703512961326814	247
CO68276	0.01346938775510204	0.5703512961326814	247
CO68307	0.011632653061224489	0.5703512961326814	247
CO68406	0.01346938775510204	0.5703512961326814	247
CO68547	0.01346938775510204	0.5703512961326814	247
CO68575	0.011020408163265306	0.5703512961326814	247
CO68679	0.019591836734693877	0.5703512961326814	247
CO68689	0.011632653061224489	0.5703512961326814	247
CO68755	0.03	0.5703512961326814	247
CO70001	0.014081632653061223	0.5703512961326814	247
CO70215	0.012857142857142857	0.5703512961326814	247
CO70429	0.011020408163265306	0.5703512961326814	247
CO70670	0.012857142857142857	0.5703512961326814	247
CO70708	0.011020408163265306	0.5703512961326814	247
CO70713	0.009795918367346938	0.5703512961326814	247
CO73001	0.019591836734693877	0.5703512961326814	247
CO73168	0.015918367346938776	0.5703512961326814	247
CO73268	0.012857142857142857	0.5703512961326814	247
CO73283	0.01653061224489796	0.5703512961326814	247
CO73319	0.022653061224489793	0.5703512961326814	247
CO73411	0.014081632653061223	0.5703512961326814	247
CO73449	0.026326530612244898	0.5703512961326814	247
CO73504	0.015918367346938776	0.5703512961326814	247
CO73555	0.01714285714285714	0.5703512961326814	247
CO76001	0.014081632653061223	0.5703512961326814	247
CO76147	0.01346938775510204	0.5703512961326814	247
CO76233	0.012244897959183673	0.5703512961326814	247
CO76248	0.011020408163265306	0.5703512961326814	247
CO76275	0.014693877551020407	0.5703512961326814	247
CO76318	0.012244897959183673	0.5703512961326814	247
CO76364	0.009795918367346938	0.5703512961326814	247
CO76520	0.011632653061224489	0.5703512961326814	247
CO76563	0.011020408163265306	0.5703512961326814	247
CO76622	0.015306122448979591	0.5703512961326814	247
CO76736	0.009795918367346938	0.5703512961326814	247
CO76834	0.011020408163265306	0.5703512961326814	247
CO76892	0.010408163265306122	0.5703512961326814	247
CO76895	0.012857142857142857	0.5703512961326814	247
CO81001	0.018979591836734692	0.5703512961326814	247
CO81065	0.014693877551020407	0.5703512961326814	247
CO81736	0.015918367346938776	0.5703512961326814	247
CO81794	0.009795918367346938	0.5703512961326814	247
CO85001	0.022653061224489793	0.5703512961326814	247
CO85010	0.02693877551020408	0.5703512961326814	247
CO86001	0.01346938775510204	0.5703512961326814	247
CO86320	0.015918367346938776	0.5703512961326814	247
CO86568	0.015306122448979591	0.5703512961326814	247
CO86865	0.01714285714285714	0.5703512961326814	247
CO91001	0.03	0.5703512961326814	247
CO95001	0.014693877551020407	0.5703512961326814	247
CO97001	0.022040816326530613	0.5703512961326814	247
CO99773	0.014693877551020407	0.5703512961326814	247
CO05001	0.007346938775510204	0.5703699316585836	248
CO05045	0.005510204081632653	0.5703699316585836	248
